File Name,Dataset,aid,Date,Count,Minimum,Maximum,Range,Mean,Standard Deviation,Variance,Upper Quartile,Upper 1.5 IQR,Median,Lower 1.5 IQR,Lower Quartile
MOD16A3GF_006_ET_500m_doy2012001_aid0003,ET_500m,aid0003,2012-01-01,13993,0.0,1498.2,"(0.0,1498.2)",857.0087329,134.0856197,17978.953399,934.4,1157.4,860.4,561.9,785.4
MOD16A3GF_006_ET_500m_doy2013001_aid0003,ET_500m,aid0003,2013-01-01,13993,0.0,1491.8,"(0.0,1491.8)",875.5088258,126.0618866,15891.5992453,949.8,1170.3,870.0,581.5,802.4
MOD16A3GF_006_ET_500m_doy2014001_aid0003,ET_500m,aid0003,2014-01-01,13993,0.0,1417.7,"(0.0,1417.7)",816.8936039,125.1347497,15658.7055869,892.5,1114.3,815.5,522.6,744.5
MOD16A3GF_006_ET_500m_doy2015001_aid0003,ET_500m,aid0003,2015-01-01,13993,0.0,1589.9,"(0.0,1589.9)",946.8978561,127.2650185,16196.3849264,1018.7,1233.5,944.1,660.8,875.4
MOD16A3GF_006_ET_500m_doy2010001_aid0004,ET_500m,aid0004,2010-01-01,6480,521.3,1320.3,"(521.3,1320.3)",795.1229475,105.7749123,11188.3320706,860.0,1064.5,803.8,521.3,722.6
MOD16A3GF_006_ET_500m_doy2011001_aid0004,ET_500m,aid0004,2011-01-01,6480,506.0,1405.6,"(506.0,1405.6)",800.1374846,117.6268605,13836.0783125,874.2,1110.5,809.2,506.0,714.175
MOD16A3GF_006_ET_500m_doy2012001_aid0004,ET_500m,aid0004,2012-01-01,6480,396.1,1361.0,"(396.1,1361.0)",769.047716,125.7921678,15823.6694732,847.7,1091.3,781.5,441.7,685.3
MOD16A3GF_006_ET_500m_doy2013001_aid0004,ET_500m,aid0004,2013-01-01,6480,574.3,1459.0,"(574.3,1459.0)",889.6168519,127.0344,16137.7387777,963.9,1196.6,890.7,578.3,808.675
MOD16A3GF_006_ET_500m_doy2014001_aid0004,ET_500m,aid0004,2014-01-01,6480,435.7,1392.6,"(435.7,1392.6)",786.8878241,131.9059191,17399.1715045,869.8,1124.6,791.8,451.6,699.45
MOD16A3GF_006_ET_500m_doy2015001_aid0004,ET_500m,aid0004,2015-01-01,6480,571.7,1686.6,"(571.7,1686.6)",950.3997994,137.6222197,18939.8753472,1035.25,1291.7,955.1,607.0,862.15
MOD16A3GF_006_ET_500m_doy2010001_aid0005,ET_500m,aid0005,2010-01-01,5912,567.9,1554.3,"(567.9,1554.3)",825.2758796,100.5162735,10103.5212382,871.65,1023.4,815.45,618.6,770.275
MOD16A3GF_006_ET_500m_doy2011001_aid0005,ET_500m,aid0005,2011-01-01,5912,588.6,1591.6,"(588.6,1591.6)",871.1784675,116.2062912,13503.9021192,921.8,1095.1,857.7,632.9,806.175
MOD16A3GF_006_ET_500m_doy2012001_aid0005,ET_500m,aid0005,2012-01-01,5912,497.6,1385.5,"(497.6,1385.5)",833.2820196,114.0032207,12996.7343367,887.1,1059.0,827.1,600.7,772.5
MOD16A3GF_006_ET_500m_doy2013001_aid0005,ET_500m,aid0005,2013-01-01,5912,621.4,1645.4,"(621.4,1645.4)",915.4513363,118.5465372,14053.2814732,971.2,1154.6,901.9,665.3,848.775
MOD16A3GF_006_ET_500m_doy2014001_aid0005,ET_500m,aid0005,2014-01-01,5912,510.6,1496.6,"(510.6,1496.6)",828.7754567,117.3346769,13767.4263953,885.7,1068.2,816.65,581.3,763.9
MOD16A3GF_006_ET_500m_doy2015001_aid0005,ET_500m,aid0005,2015-01-01,5912,656.1,1668.5,"(656.1,1668.5)",972.5616712,119.0685681,14177.3238996,1025.6,1200.0,958.5,734.6,909.175
MOD16A3GF_006_ET_500m_doy2010001_aid0006,ET_500m,aid0006,2010-01-01,18624,553.2,1497.2,"(553.2,1497.2)",878.2908935,119.5972484,14303.5018135,951.9,1176.4,864.5,578.5,802.2
MOD16A3GF_006_ET_500m_doy2011001_aid0006,ET_500m,aid0006,2011-01-01,18624,601.5,1596.0,"(601.5,1596.0)",924.4455863,125.1658637,15666.4934406,1000.925,1234.5,908.2,610.8,844.875
MOD16A3GF_006_ET_500m_doy2012001_aid0006,ET_500m,aid0006,2012-01-01,18624,488.8,1633.0,"(488.8,1633.0)",876.9839884,135.7326523,18423.3528901,956.125,1200.6,867.1,549.1,792.9
MOD16A3GF_006_ET_500m_doy2013001_aid0006,ET_500m,aid0006,2013-01-01,18624,582.2,1787.6,"(582.2,1787.6)",960.2378436,129.2610681,16708.4237354,1039.8,1277.8,949.5,642.8,881.0
MOD16A3GF_006_ET_500m_doy2014001_aid0006,ET_500m,aid0006,2014-01-01,18624,435.1,1568.9,"(435.1,1568.9)",836.7956293,123.138545,15163.101262,909.3,1129.9,828.3,541.3,762.1
MOD16A3GF_006_ET_500m_doy2015001_aid0006,ET_500m,aid0006,2015-01-01,18624,549.7,1600.7,"(549.7,1600.7)",993.9474334,137.3214368,18857.1770177,1078.1,1331.2,983.2,656.3,909.175
MOD16A3GF_006_ET_500m_doy2010001_aid0007,ET_500m,aid0007,2010-01-01,9391,526.2,1311.5,"(526.2,1311.5)",878.4788627,104.8302735,10989.3862351,941.2,1130.4,870.5,625.4,814.85
MOD16A3GF_006_ET_500m_doy2011001_aid0007,ET_500m,aid0007,2011-01-01,9391,524.0,1512.1,"(524.0,1512.1)",903.6713981,126.2966675,15950.848231,979.75,1212.2,890.1,590.7,823.7
MOD16A3GF_006_ET_500m_doy2012001_aid0007,ET_500m,aid0007,2012-01-01,9391,486.0,1454.2,"(486.0,1454.2)",925.8713023,115.8695771,13425.7589049,992.05,1188.2,923.0,665.2,861.25
MOD16A3GF_006_ET_500m_doy2013001_aid0007,ET_500m,aid0007,2013-01-01,9391,575.4,1500.9,"(575.4,1500.9)",938.6547546,117.7011056,13853.5502678,1009.4,1222.9,928.5,652.4,866.6
MOD16A3GF_006_ET_500m_doy2014001_aid0007,ET_500m,aid0007,2014-01-01,9391,495.6,1428.3,"(495.6,1428.3)",848.8670642,112.6848482,12697.8750232,912.15,1105.2,841.0,590.4,783.45
MOD16A3GF_006_ET_500m_doy2015001_aid0007,ET_500m,aid0007,2015-01-01,9391,638.1,1642.5,"(638.1,1642.5)",1018.097061,123.4262272,15234.0335533,1089.8,1309.4,1007.5,723.2,943.1
MOD16A3GF_006_ET_500m_doy2010001_aid0008,ET_500m,aid0008,2010-01-01,5252,533.3,1374.8,"(533.3,1374.8)",792.7980388,104.6501467,10951.6532006,851.8,1039.2,797.85,554.9,726.175
MOD16A3GF_006_ET_500m_doy2011001_aid0008,ET_500m,aid0008,2011-01-01,5252,528.1,1713.2,"(528.1,1713.2)",815.3342346,119.9589402,14390.1473428,880.4,1087.8,817.85,541.7,740.45
MOD16A3GF_006_ET_500m_doy2012001_aid0008,ET_500m,aid0008,2012-01-01,5252,399.1,1400.3,"(399.1,1400.3)",754.3925552,124.286912,15447.2365002,832.4,1062.9,761.55,453.6,677.8
MOD16A3GF_006_ET_500m_doy2013001_aid0008,ET_500m,aid0008,2013-01-01,5252,574.8,1635.7,"(574.8,1635.7)",890.7651942,123.8430753,15337.1072882,961.025,1175.8,899.65,604.7,816.675
MOD16A3GF_006_ET_500m_doy2014001_aid0008,ET_500m,aid0008,2014-01-01,5252,442.9,1427.4,"(442.9,1427.4)",774.4144516,123.7017828,15302.1310802,852.15,1086.0,778.7,463.1,695.475
MOD16A3GF_006_ET_500m_doy2015001_aid0008,ET_500m,aid0008,2015-01-01,5252,570.9,1627.7,"(570.9,1627.7)",906.9806169,126.5665326,16019.0871643,984.425,1215.0,912.4,599.4,830.275
MOD16A3GF_006_ET_500m_doy2010001_aid0009,ET_500m,aid0009,2010-01-01,2073,486.1,1335.5,"(486.1,1335.5)",718.5648818,141.4228718,20000.4286751,806.6,1106.3,689.1,486.1,606.7
MOD16A3GF_006_ET_500m_doy2011001_aid0009,ET_500m,aid0009,2011-01-01,2073,475.7,1410.7,"(475.7,1410.7)",731.8791124,143.9803371,20730.3374846,810.9,1093.0,712.6,475.7,617.7
MOD16A3GF_006_ET_500m_doy2012001_aid0009,ET_500m,aid0009,2012-01-01,2073,477.9,1415.9,"(477.9,1415.9)",739.1581766,142.8084706,20394.2592879,821.0,1114.1,716.5,477.9,624.0
MOD16A3GF_006_ET_500m_doy2013001_aid0009,ET_500m,aid0009,2013-01-01,2073,534.0,1416.3,"(534.0,1416.3)",782.5624699,138.4827781,19177.4798168,865.2,1155.3,761.3,534.0,671.6
MOD16A3GF_006_ET_500m_doy2014001_aid0009,ET_500m,aid0009,2014-01-01,2073,447.2,1443.5,"(447.2,1443.5)",716.2847564,152.1175853,23139.759758,814.1,1142.1,694.3,447.2,592.8
MOD16A3GF_006_ET_500m_doy2015001_aid0009,ET_500m,aid0009,2015-01-01,2073,555.7,1535.1,"(555.7,1535.1)",833.8118186,160.1255291,25640.1850557,928.5,1266.2,812.8,555.7,701.8
MOD16A3GF_006_ET_500m_doy2010001_aid0010,ET_500m,aid0010,2010-01-01,13008,506.5,1533.2,"(506.5,1533.2)",846.8377998,131.7384596,17355.02173,925.525,1163.3,842.2,532.8,766.4
MOD16A3GF_006_ET_500m_doy2011001_aid0010,ET_500m,aid0010,2011-01-01,13008,477.0,1516.7,"(477.0,1516.7)",865.0578875,144.6708201,20929.6462016,947.825,1208.8,856.0,526.5,773.7
MOD16A3GF_006_ET_500m_doy2012001_aid0010,ET_500m,aid0010,2012-01-01,13008,528.6,1542.0,"(528.6,1542.0)",895.6677045,145.0549319,21040.9332797,979.5,1231.9,892.1,559.1,811.2
MOD16A3GF_006_ET_500m_doy2013001_aid0010,ET_500m,aid0010,2013-01-01,13008,562.1,1869.4,"(562.1,1869.4)",905.8477245,137.7167275,18965.8970213,992.0,1251.1,900.7,562.1,818.875
MOD16A3GF_006_ET_500m_doy2014001_aid0010,ET_500m,aid0010,2014-01-01,13008,416.9,1616.3,"(416.9,1616.3)",808.4052814,141.7110922,20082.0336568,894.9,1157.9,804.4,462.2,719.5
MOD16A3GF_006_ET_500m_doy2015001_aid0010,ET_500m,aid0010,2015-01-01,13008,589.2,1741.6,"(589.2,1741.6)",953.6953029,144.963068,21014.2910873,1040.3,1300.4,951.1,608.2,866.85
MOD16A3GF_006_ET_500m_doy2010001_aid0011,ET_500m,aid0011,2010-01-01,8808,558.5,1446.7,"(558.5,1446.7)",846.406812,106.0865731,11254.3609913,907.8,1081.8,847.1,616.1,791.1
MOD16A3GF_006_ET_500m_doy2011001_aid0011,ET_500m,aid0011,2011-01-01,8808,546.9,1487.0,"(546.9,1487.0)",869.4891803,115.0504308,13236.6016302,936.4,1136.0,868.5,605.1,803.3
MOD16A3GF_006_ET_500m_doy2012001_aid0011,ET_500m,aid0011,2012-01-01,8808,399.1,1468.8,"(399.1,1468.8)",823.9609219,127.8807076,16353.4753644,906.1,1133.9,837.0,522.9,752.8
MOD16A3GF_006_ET_500m_doy2013001_aid0011,ET_500m,aid0011,2013-01-01,8808,574.8,1504.2,"(574.8,1504.2)",918.6571412,124.7672353,15566.8630121,998.5,1222.5,924.1,624.1,848.7
MOD16A3GF_006_ET_500m_doy2014001_aid0011,ET_500m,aid0011,2014-01-01,8808,454.6,1453.8,"(454.6,1453.8)",779.5051544,116.2479689,13513.5902709,851.425,1059.8,784.0,504.0,712.4
MOD16A3GF_006_ET_500m_doy2015001_aid0011,ET_500m,aid0011,2015-01-01,8808,553.8,1498.7,"(553.8,1498.7)",891.9790077,114.2145252,13044.9577689,961.825,1165.2,896.2,622.1,825.8
MOD16A3GF_006_ET_500m_doy2010001_aid0012,ET_500m,aid0012,2010-01-01,3093,503.6,1498.4,"(503.6,1498.4)",733.1551568,134.4996386,18090.152787,812.2,1074.3,688.5,503.6,635.7
MOD16A3GF_006_ET_500m_doy2011001_aid0012,ET_500m,aid0012,2011-01-01,3093,510.4,1585.2,"(510.4,1585.2)",752.9063369,146.4672899,21452.6670016,829.0,1095.9,708.6,510.4,649.5
MOD16A3GF_006_ET_500m_doy2012001_aid0012,ET_500m,aid0012,2012-01-01,3093,503.7,1591.6,"(503.7,1591.6)",780.5381183,152.4207375,23232.0812272,867.2,1160.7,730.5,503.7,671.4
MOD16A3GF_006_ET_500m_doy2013001_aid0012,ET_500m,aid0012,2013-01-01,3093,556.1,1472.8,"(556.1,1472.8)",809.1222114,144.0606383,20753.4674957,895.4,1183.2,767.3,556.1,703.1
MOD16A3GF_006_ET_500m_doy2014001_aid0012,ET_500m,aid0012,2014-01-01,3093,454.5,1497.6,"(454.5,1497.6)",722.5325574,145.980758,21310.3817108,807.0,1090.9,684.9,454.5,615.6
MOD16A3GF_006_ET_500m_doy2015001_aid0012,ET_500m,aid0012,2015-01-01,3093,558.9,1536.9,"(558.9,1536.9)",844.1728096,150.5544739,22666.6496228,941.6,1253.5,800.2,558.9,731.8
MOD16A3GF_006_ET_500m_doy2010001_aid0013,ET_500m,aid0013,2010-01-01,932,445.4,1325.9,"(445.4,1325.9)",716.4334764,150.4393421,22631.995639,804.2,1073.4,668.0,445.4,612.775
MOD16A3GF_006_ET_500m_doy2011001_aid0013,ET_500m,aid0013,2011-01-01,932,476.7,1595.5,"(476.7,1595.5)",751.1577253,166.4191231,27695.3245219,820.5,1101.6,708.45,476.7,632.525
MOD16A3GF_006_ET_500m_doy2012001_aid0013,ET_500m,aid0013,2012-01-01,932,467.5,1607.0,"(467.5,1607.0)",763.8862661,165.9771912,27548.4279873,838.95,1118.7,711.05,467.5,649.05
MOD16A3GF_006_ET_500m_doy2013001_aid0013,ET_500m,aid0013,2013-01-01,932,508.6,1594.1,"(508.6,1594.1)",804.1479614,162.658769,26457.8751353,900.475,1224.0,762.05,508.6,684.6
MOD16A3GF_006_ET_500m_doy2014001_aid0013,ET_500m,aid0013,2014-01-01,932,399.4,1415.9,"(399.4,1415.9)",701.7695279,148.5854173,22077.6262388,790.825,1080.6,662.1,399.4,595.275
MOD16A3GF_006_ET_500m_doy2015001_aid0013,ET_500m,aid0013,2015-01-01,932,519.3,1422.8,"(519.3,1422.8)",819.8937768,162.1824381,26303.1432231,905.325,1216.9,778.2,519.3,696.975
MOD16A3GF_006_ET_500m_doy2010001_aid0014,ET_500m,aid0014,2010-01-01,24508,578.3,2118.2,"(578.3,2118.2)",949.6394973,173.1277303,29973.2109991,1028.225,1315.3,922.0,578.3,836.7
MOD16A3GF_006_ET_500m_doy2011001_aid0014,ET_500m,aid0014,2011-01-01,24508,590.2,2080.9,"(590.2,2080.9)",983.415395,172.8847791,29889.1468313,1063.6,1350.2,956.7,590.2,872.1
MOD16A3GF_006_ET_500m_doy2012001_aid0014,ET_500m,aid0014,2012-01-01,24508,504.8,2098.1,"(504.8,2098.1)",958.1922066,186.4364315,34758.542993,1041.9,1345.9,934.2,535.5,839.0
MOD16A3GF_006_ET_500m_doy2013001_aid0014,ET_500m,aid0014,2013-01-01,24508,576.8,2063.3,"(576.8,2063.3)",998.1911213,178.248021,31772.3569727,1089.7,1403.5,978.6,576.8,880.4
MOD16A3GF_006_ET_500m_doy2014001_aid0014,ET_500m,aid0014,2014-01-01,24508,418.5,2052.1,"(418.5,2052.1)",879.1232455,181.5253636,32951.4576207,964.0,1265.4,854.5,462.7,763.0
MOD16A3GF_006_ET_500m_doy2015001_aid0014,ET_500m,aid0014,2015-01-01,24508,551.2,2099.9,"(551.2,2099.9)",1024.2602783,186.1178217,34639.8435409,1110.6,1418.1,999.45,598.3,905.6
MOD16A3GF_006_ET_500m_doy2010001_aid0015,ET_500m,aid0015,2010-01-01,4270,509.0,1537.7,"(509.0,1537.7)",796.405082,156.0150973,24340.7105807,897.075,1241.8,786.9,509.0,666.5
MOD16A3GF_006_ET_500m_doy2011001_aid0015,ET_500m,aid0015,2011-01-01,4270,527.8,1543.7,"(527.8,1543.7)",820.3962529,162.5212737,26413.1644028,918.975,1269.7,808.0,527.8,684.35
MOD16A3GF_006_ET_500m_doy2012001_aid0015,ET_500m,aid0015,2012-01-01,4270,512.6,1582.1,"(512.6,1582.1)",851.7692037,170.3256509,29010.8273443,962.8,1341.4,843.9,512.6,708.325
MOD16A3GF_006_ET_500m_doy2013001_aid0015,ET_500m,aid0015,2013-01-01,4270,552.1,1602.3,"(552.1,1602.3)",851.4191101,162.8343141,26515.0138549,948.6,1299.1,838.25,552.1,713.9
MOD16A3GF_006_ET_500m_doy2014001_aid0015,ET_500m,aid0015,2014-01-01,4270,404.6,1474.1,"(404.6,1474.1)",763.0339813,162.8202512,26510.4341966,870.65,1233.1,757.85,404.6,625.325
MOD16A3GF_006_ET_500m_doy2015001_aid0015,ET_500m,aid0015,2015-01-01,4270,532.4,1546.0,"(532.4,1546.0)",865.3981265,158.8478649,25232.6441792,970.625,1327.2,859.9,532.4,730.2
MOD16A3GF_006_ET_500m_doy2010001_aid0016,ET_500m,aid0016,2010-01-01,5435,599.5,1531.5,"(599.5,1531.5)",972.6232751,139.440916,19443.7690424,1058.25,1323.6,963.7,610.9,878.45
MOD16A3GF_006_ET_500m_doy2011001_aid0016,ET_500m,aid0016,2011-01-01,5435,617.1,1506.0,"(617.1,1506.0)",987.0901932,138.935381,19303.0401007,1073.85,1344.6,983.0,627.2,892.95
MOD16A3GF_006_ET_500m_doy2012001_aid0016,ET_500m,aid0016,2012-01-01,5435,557.8,1498.1,"(557.8,1498.1)",959.6374425,147.5748765,21778.3441712,1051.05,1336.7,952.3,578.9,860.6
MOD16A3GF_006_ET_500m_doy2013001_aid0016,ET_500m,aid0016,2013-01-01,5435,557.6,1557.5,"(557.6,1557.5)",1016.3842134,152.2123621,23168.6031767,1113.0,1405.5,1018.1,625.5,917.45
MOD16A3GF_006_ET_500m_doy2014001_aid0016,ET_500m,aid0016,2014-01-01,5435,477.0,1531.5,"(477.0,1531.5)",891.480184,150.733035,22720.4478336,975.95,1249.8,881.8,521.2,792.5
MOD16A3GF_006_ET_500m_doy2015001_aid0016,ET_500m,aid0016,2015-01-01,5435,632.4,1782.8,"(632.4,1782.8)",1031.9317939,164.5279214,27069.4369174,1122.3,1418.7,1017.7,632.4,923.75
MOD16A3GF_006_ET_500m_doy2010001_aid0017,ET_500m,aid0017,2010-01-01,11476,544.8,1426.4,"(544.8,1426.4)",825.618726,125.0884098,15647.1102654,909.2,1199.2,829.1,544.8,715.1
MOD16A3GF_006_ET_500m_doy2011001_aid0017,ET_500m,aid0017,2011-01-01,11476,539.0,1476.9,"(539.0,1476.9)",833.8656065,130.2957547,16976.9836925,924.625,1237.2,838.3,539.0,716.2
MOD16A3GF_006_ET_500m_doy2012001_aid0017,ET_500m,aid0017,2012-01-01,11476,474.5,1406.3,"(474.5,1406.3)",811.510352,146.6789153,21514.7041818,915.2,1251.0,814.0,474.5,691.0
MOD16A3GF_006_ET_500m_doy2013001_aid0017,ET_500m,aid0017,2013-01-01,11476,500.4,1503.3,"(500.4,1503.3)",875.4409812,151.254574,22877.9461482,983.0,1351.7,888.9,500.4,736.175
MOD16A3GF_006_ET_500m_doy2014001_aid0017,ET_500m,aid0017,2014-01-01,11476,407.4,1496.9,"(407.4,1496.9)",752.9035204,142.4073323,20279.8483041,851.7,1176.5,756.25,407.4,634.3
MOD16A3GF_006_ET_500m_doy2015001_aid0017,ET_500m,aid0017,2015-01-01,11476,519.8,1615.3,"(519.8,1615.3)",883.6335831,145.4395824,21152.6721207,987.2,1333.4,889.75,519.8,753.7
MOD16A3GF_006_ET_500m_doy2010001_aid0018,ET_500m,aid0018,2010-01-01,846,590.1,1160.0,"(590.1,1160.0)",783.1434988,114.7666752,13171.3897391,872.275,1160.0,771.55,590.1,676.725
MOD16A3GF_006_ET_500m_doy2011001_aid0018,ET_500m,aid0018,2011-01-01,846,595.0,1131.1,"(595.0,1131.1)",785.2206856,117.887535,13897.4709078,873.475,1131.1,773.95,595.0,678.725
MOD16A3GF_006_ET_500m_doy2012001_aid0018,ET_500m,aid0018,2012-01-01,846,422.9,1150.2,"(422.9,1150.2)",738.1397163,144.4345921,20861.3514013,856.375,1150.2,729.95,422.9,608.65
MOD16A3GF_006_ET_500m_doy2013001_aid0018,ET_500m,aid0018,2013-01-01,846,579.4,1217.1,"(579.4,1217.1)",824.0102837,134.4028745,18064.132672,931.375,1217.1,815.55,579.4,706.525
MOD16A3GF_006_ET_500m_doy2014001_aid0018,ET_500m,aid0018,2014-01-01,846,439.3,1060.3,"(439.3,1060.3)",687.1868794,134.0844681,17978.6445914,786.975,1060.3,677.5,439.3,568.7
MOD16A3GF_006_ET_500m_doy2015001_aid0018,ET_500m,aid0018,2015-01-01,846,601.2,1229.5,"(601.2,1229.5)",833.8489362,141.0623243,19898.579331,947.925,1229.5,814.0,601.2,711.4
MOD16A3GF_006_ET_500m_doy2010001_aid0019,ET_500m,aid0019,2010-01-01,1707,526.0,1517.7,"(526.0,1517.7)",819.5206796,154.6308479,23910.6991096,917.45,1248.8,821.5,526.0,689.05
MOD16A3GF_006_ET_500m_doy2011001_aid0019,ET_500m,aid0019,2011-01-01,1707,531.6,1433.4,"(531.6,1433.4)",852.3318102,169.1040767,28596.1887655,948.4,1297.6,849.8,531.6,714.0
MOD16A3GF_006_ET_500m_doy2012001_aid0019,ET_500m,aid0019,2012-01-01,1707,541.2,1523.3,"(541.2,1523.3)",889.6945518,174.3567501,30400.2762972,994.85,1361.6,892.1,541.2,748.0
MOD16A3GF_006_ET_500m_doy2013001_aid0019,ET_500m,aid0019,2013-01-01,1707,577.3,1459.6,"(577.3,1459.6)",901.9870533,163.0019817,26569.6460362,1014.4,1379.3,899.8,577.3,770.35
MOD16A3GF_006_ET_500m_doy2014001_aid0019,ET_500m,aid0019,2014-01-01,1707,496.9,1299.3,"(496.9,1299.3)",829.6991213,155.8861595,24300.4947092,939.7,1272.4,840.4,496.9,704.75
MOD16A3GF_006_ET_500m_doy2015001_aid0019,ET_500m,aid0019,2015-01-01,1707,572.1,1466.2,"(572.1,1466.2)",937.3555946,163.0413701,26582.4883621,1051.35,1390.4,938.1,572.1,805.8
MOD16A3GF_006_ET_500m_doy2010001_aid0020,ET_500m,aid0020,2010-01-01,13197,548.8,2002.8,"(548.8,2002.8)",860.367826,137.4539971,18893.6013078,932.0,1173.2,849.4,548.8,771.2
MOD16A3GF_006_ET_500m_doy2011001_aid0020,ET_500m,aid0020,2011-01-01,13197,581.3,2192.3,"(581.3,2192.3)",898.8116466,149.6306743,22389.3387058,972.9,1231.1,881.4,581.3,800.7
MOD16A3GF_006_ET_500m_doy2012001_aid0020,ET_500m,aid0020,2012-01-01,13197,566.5,2250.9,"(566.5,2250.9)",929.5512768,168.0567606,28243.0747678,1008.1,1285.4,911.9,566.5,823.2
MOD16A3GF_006_ET_500m_doy2013001_aid0020,ET_500m,aid0020,2013-01-01,13197,550.6,2171.9,"(550.6,2171.9)",942.7827082,171.4146322,29382.9761335,1026.5,1321.1,924.4,550.6,830.0
MOD16A3GF_006_ET_500m_doy2014001_aid0020,ET_500m,aid0020,2014-01-01,13197,435.8,2076.7,"(435.8,2076.7)",835.8355535,162.6971984,26470.3783677,915.6,1191.3,818.8,454.8,731.1
MOD16A3GF_006_ET_500m_doy2015001_aid0020,ET_500m,aid0020,2015-01-01,13197,600.6,2099.4,"(600.6,2099.4)",951.7505721,168.7497809,28476.4885465,1030.2,1307.3,937.1,600.6,845.3
MOD16A3GF_006_ET_500m_doy2010001_aid0021,ET_500m,aid0021,2010-01-01,1338,474.1,1243.5,"(474.1,1243.5)",764.9769806,147.2665994,21687.4513087,870.7,1220.5,749.85,474.1,636.65
MOD16A3GF_006_ET_500m_doy2011001_aid0021,ET_500m,aid0021,2011-01-01,1338,503.3,1401.9,"(503.3,1401.9)",773.1292975,150.5348345,22660.7363913,872.875,1206.9,747.25,503.3,649.025
MOD16A3GF_006_ET_500m_doy2012001_aid0021,ET_500m,aid0021,2012-01-01,1338,496.1,1535.2,"(496.1,1535.2)",831.3086697,160.8336801,25867.4726603,944.35,1300.9,797.75,496.1,706.525
MOD16A3GF_006_ET_500m_doy2013001_aid0021,ET_500m,aid0021,2013-01-01,1338,542.3,1496.8,"(542.3,1496.8)",844.090284,164.6957836,27124.7011313,959.375,1317.3,807.2,542.3,713.55
MOD16A3GF_006_ET_500m_doy2014001_aid0021,ET_500m,aid0021,2014-01-01,1338,412.8,1395.1,"(412.8,1395.1)",777.209417,167.5436073,28070.8603597,915.2,1296.3,746.3,412.8,638.7
