File Name,Dataset,aid,Date,Count,Minimum,Maximum,Range,Mean,Standard Deviation,Variance,Upper Quartile,Upper 1.5 IQR,Median,Lower 1.5 IQR,Lower Quartile
MOD16A3GF_006_ET_500m_doy2015001_aid0153,ET_500m,aid0153,2015-01-01,947,921.5,1498.6,"(921.5,1498.6)",1115.3332629,79.4089555,6305.7822199,1157.95,1297.4,1109.0,921.5,1062.0
MOD16A3GF_006_ET_500m_doy2016001_aid0153,ET_500m,aid0153,2016-01-01,947,884.4,1387.2,"(884.4,1387.2)",1060.5033791,71.3353115,5088.7266623,1097.7,1214.8,1055.7,893.5,1014.85
MOD16A3GF_006_ET_500m_doy2017001_aid0153,ET_500m,aid0153,2017-01-01,947,846.3,1421.6,"(846.3,1421.6)",1047.6975713,77.8216895,6056.2153584,1086.1,1217.2,1037.1,867.9,996.9
MOD16A3GF_006_ET_500m_doy2018001_aid0153,ET_500m,aid0153,2018-01-01,947,945.4,1518.0,"(945.4,1518.0)",1116.3445618,68.1064664,4638.4907703,1152.4,1265.7,1107.7,952.7,1072.2
MOD16A3GF_006_ET_500m_doy2019001_aid0153,ET_500m,aid0153,2019-01-01,947,942.2,1514.0,"(942.2,1514.0)",1155.407075,79.4502841,6312.3476479,1199.1,1346.9,1149.9,973.7,1099.35
MOD16A3GF_006_ET_500m_doy2020001_aid0153,ET_500m,aid0153,2020-01-01,947,894.5,1421.0,"(894.5,1421.0)",1107.7249208,78.9193436,6228.2628003,1152.95,1299.9,1101.7,915.6,1054.4
MOD16A3GF_006_ET_500m_doy2015001_aid0154,ET_500m,aid0154,2015-01-01,705,827.3,1739.1,"(827.3,1739.1)",1136.2770213,106.5966093,11362.8371174,1200.3,1369.4,1139.5,912.7,1085.2
MOD16A3GF_006_ET_500m_doy2016001_aid0154,ET_500m,aid0154,2016-01-01,705,850.6,1485.8,"(850.6,1485.8)",1105.1866667,110.2106739,12146.3926449,1169.1,1360.5,1109.5,850.6,1037.8
MOD16A3GF_006_ET_500m_doy2017001_aid0154,ET_500m,aid0154,2017-01-01,705,838.8,1531.0,"(838.8,1531.0)",1077.5195745,111.3956511,12408.9910778,1135.6,1332.7,1074.1,838.8,1002.9
MOD16A3GF_006_ET_500m_doy2018001_aid0154,ET_500m,aid0154,2018-01-01,705,849.6,1467.4,"(849.6,1467.4)",1090.9841135,100.7818601,10156.9833221,1150.6,1328.5,1097.1,864.1,1031.9
MOD16A3GF_006_ET_500m_doy2019001_aid0154,ET_500m,aid0154,2019-01-01,705,842.9,1593.2,"(842.9,1593.2)",1136.0297872,120.3326099,14479.9370134,1201.0,1395.8,1137.4,875.5,1069.1
MOD16A3GF_006_ET_500m_doy2020001_aid0154,ET_500m,aid0154,2020-01-01,705,758.4,1404.9,"(758.4,1404.9)",1035.9558865,109.917351,12081.824054,1103.0,1279.8,1045.7,804.3,981.8
MOD16A3GF_006_ET_500m_doy2015001_aid0155,ET_500m,aid0155,2015-01-01,4436,657.5,1524.2,"(657.5,1524.2)",1068.6078449,124.0725393,15393.9950106,1148.45,1388.9,1066.75,747.4,987.025
MOD16A3GF_006_ET_500m_doy2016001_aid0155,ET_500m,aid0155,2016-01-01,4436,628.5,1425.1,"(628.5,1425.1)",1000.953404,112.4105261,12636.1263703,1068.1,1273.7,999.4,725.5,930.975
MOD16A3GF_006_ET_500m_doy2017001_aid0155,ET_500m,aid0155,2017-01-01,4436,665.8,1504.2,"(665.8,1504.2)",985.3509919,113.9889673,12993.4846676,1050.825,1260.6,984.65,706.8,910.575
MOD16A3GF_006_ET_500m_doy2018001_aid0155,ET_500m,aid0155,2018-01-01,4436,747.0,1500.3,"(747.0,1500.3)",1058.2530658,99.5174635,9903.7255429,1124.2,1323.3,1060.6,789.5,990.275
MOD16A3GF_006_ET_500m_doy2019001_aid0155,ET_500m,aid0155,2019-01-01,4436,672.1,1591.0,"(672.1,1591.0)",1098.3405546,129.4106447,16747.1149626,1178.7,1419.4,1100.6,775.1,1016.95
MOD16A3GF_006_ET_500m_doy2020001_aid0155,ET_500m,aid0155,2020-01-01,4436,658.6,1480.7,"(658.6,1480.7)",1066.3415239,118.8103399,14115.8968556,1138.1,1351.9,1067.8,780.7,995.1
MOD16A3GF_006_ET_500m_doy2015001_aid0156,ET_500m,aid0156,2015-01-01,1582,747.5,1581.7,"(747.5,1581.7)",1231.6800253,94.5731422,8944.0792217,1295.175,1480.7,1236.4,999.2,1171.425
MOD16A3GF_006_ET_500m_doy2016001_aid0156,ET_500m,aid0156,2016-01-01,1582,748.7,1723.1,"(748.7,1723.1)",1256.8348925,110.1357469,12129.8827522,1336.1,1550.9,1259.95,980.9,1189.85
MOD16A3GF_006_ET_500m_doy2017001_aid0156,ET_500m,aid0156,2017-01-01,1582,747.0,1569.4,"(747.0,1569.4)",1247.7530973,117.7105817,13855.7810366,1334.45,1569.4,1261.3,930.2,1171.075
MOD16A3GF_006_ET_500m_doy2018001_aid0156,ET_500m,aid0156,2018-01-01,1582,789.0,1738.2,"(789.0,1738.2)",1219.5958913,102.3331079,10472.0649705,1286.0,1481.2,1222.0,972.3,1149.1
MOD16A3GF_006_ET_500m_doy2019001_aid0156,ET_500m,aid0156,2019-01-01,1582,803.8,1665.2,"(803.8,1665.2)",1279.3871049,107.4691309,11549.6140941,1344.95,1543.5,1277.25,1012.7,1208.9
MOD16A3GF_006_ET_500m_doy2020001_aid0156,ET_500m,aid0156,2020-01-01,1582,754.0,1588.2,"(754.0,1588.2)",1275.9157396,112.4451106,12643.9029065,1361.7,1588.2,1291.3,973.5,1205.75
MOD16A3GF_006_ET_500m_doy2015001_aid0157,ET_500m,aid0157,2015-01-01,3390,720.5,1953.0,"(720.5,1953.0)",1148.2435398,147.3533669,21713.0147356,1221.975,1479.1,1124.35,794.2,1050.05
MOD16A3GF_006_ET_500m_doy2016001_aid0157,ET_500m,aid0157,2016-01-01,3390,737.6,2056.9,"(737.6,2056.9)",1113.8679646,148.2985236,21992.4521006,1181.675,1429.8,1087.25,769.4,1015.725
MOD16A3GF_006_ET_500m_doy2017001_aid0157,ET_500m,aid0157,2017-01-01,3390,672.8,1798.5,"(672.8,1798.5)",1081.7838053,159.3093371,25379.464897,1165.075,1455.2,1050.45,682.5,971.525
MOD16A3GF_006_ET_500m_doy2018001_aid0157,ET_500m,aid0157,2018-01-01,3390,788.2,1769.4,"(788.2,1769.4)",1123.080236,113.0953492,12790.5580165,1178.2,1373.3,1105.2,852.4,1047.625
MOD16A3GF_006_ET_500m_doy2019001_aid0157,ET_500m,aid0157,2019-01-01,3390,747.2,1964.6,"(747.2,1964.6)",1176.4678466,158.3632066,25078.9052198,1260.45,1549.2,1147.2,781.2,1066.425
MOD16A3GF_006_ET_500m_doy2020001_aid0157,ET_500m,aid0157,2020-01-01,3390,753.7,1839.0,"(753.7,1839.0)",1135.0857817,143.2182457,20511.4658922,1205.75,1458.1,1106.55,801.0,1036.425
MOD16A3GF_006_ET_500m_doy2015001_aid0158,ET_500m,aid0158,2015-01-01,1603,826.6,1647.0,"(826.6,1647.0)",1153.5810979,128.0520118,16397.3177276,1223.25,1453.0,1137.2,833.4,1066.5
MOD16A3GF_006_ET_500m_doy2016001_aid0158,ET_500m,aid0158,2016-01-01,1603,820.7,1542.3,"(820.7,1542.3)",1110.5102932,118.2846751,13991.2643669,1178.2,1401.7,1097.3,820.7,1028.6
MOD16A3GF_006_ET_500m_doy2017001_aid0158,ET_500m,aid0158,2017-01-01,1603,803.3,1599.8,"(803.3,1599.8)",1089.0452277,132.9899564,17686.3284909,1160.8,1403.8,1070.5,803.3,996.6
MOD16A3GF_006_ET_500m_doy2018001_aid0158,ET_500m,aid0158,2018-01-01,1603,868.7,1494.6,"(868.7,1494.6)",1133.2854024,100.1752445,10035.0796122,1191.85,1376.5,1124.6,876.3,1065.5
MOD16A3GF_006_ET_500m_doy2019001_aid0158,ET_500m,aid0158,2019-01-01,1603,866.8,1762.2,"(866.8,1762.2)",1207.3163444,134.6934908,18142.336464,1281.85,1530.1,1195.6,866.8,1115.7
MOD16A3GF_006_ET_500m_doy2020001_aid0158,ET_500m,aid0158,2020-01-01,1603,842.7,1745.6,"(842.7,1745.6)",1161.9626949,125.5747069,15769.0070176,1237.25,1471.7,1150.3,842.7,1078.65
MOD16A3GF_006_ET_500m_doy2015001_aid0159,ET_500m,aid0159,2015-01-01,9027,362.0,1797.8,"(362.0,1797.8)",740.8237288,152.3952355,23224.3078118,816.95,1079.1,723.0,382.5,641.9
