File Name,Dataset,aid,Date,Count,Minimum,Maximum,Range,Mean,Standard Deviation,Variance,Upper Quartile,Upper 1.5 IQR,Median,Lower 1.5 IQR,Lower Quartile
MOD16A3GF_006_ET_500m_doy2010001_aid0073,ET_500m,aid0073,2010-01-01,2954,762.7,1927.1,"(762.7,1927.1)",956.3177725,152.9482541,23393.168435,1000.55,1213.7,891.05,762.7,858.425
MOD16A3GF_006_ET_500m_doy2011001_aid0073,ET_500m,aid0073,2011-01-01,2954,732.6,1953.1,"(732.6,1953.1)",1028.7226811,161.7869237,26175.0086867,1102.45,1381.0,969.15,732.6,916.325
MOD16A3GF_006_ET_500m_doy2012001_aid0073,ET_500m,aid0073,2012-01-01,2954,515.3,2040.2,"(515.3,2040.2)",904.9489506,189.8808005,36054.718396,970.45,1255.6,826.1,515.3,780.325
MOD16A3GF_006_ET_500m_doy2013001_aid0073,ET_500m,aid0073,2013-01-01,2954,617.1,1993.6,"(617.1,1993.6)",973.0148951,157.9172531,24937.858837,1018.9,1241.1,913.45,647.3,870.2
MOD16A3GF_006_ET_500m_doy2014001_aid0073,ET_500m,aid0073,2014-01-01,2954,691.4,1934.3,"(691.4,1934.3)",968.8230873,170.7637387,29160.2544636,1020.3,1263.2,902.75,691.4,858.1
MOD16A3GF_006_ET_500m_doy2015001_aid0073,ET_500m,aid0073,2015-01-01,2954,727.6,1864.3,"(727.6,1864.3)",1005.0469871,156.1461815,24381.6299994,1038.875,1236.7,943.55,727.6,906.9
MOD16A3GF_006_ET_500m_doy2010001_aid0074,ET_500m,aid0074,2010-01-01,934,596.6,1972.9,"(596.6,1972.9)",910.9,166.9180268,27861.6276874,946.15,1145.2,876.8,614.7,812.275
MOD16A3GF_006_ET_500m_doy2011001_aid0074,ET_500m,aid0074,2011-01-01,934,606.5,2037.5,"(606.5,2037.5)",939.0132762,182.3156862,33239.0094383,1001.375,1270.9,904.15,606.5,819.3
MOD16A3GF_006_ET_500m_doy2012001_aid0074,ET_500m,aid0074,2012-01-01,934,416.4,2194.3,"(416.4,2194.3)",821.7801927,198.8264873,39531.9720381,870.3,1125.8,782.85,464.6,697.5
MOD16A3GF_006_ET_500m_doy2013001_aid0074,ET_500m,aid0074,2013-01-01,934,498.8,2108.1,"(498.8,2108.1)",919.4524625,192.7437726,37150.161873,992.6,1289.8,880.75,498.8,794.175
MOD16A3GF_006_ET_500m_doy2014001_aid0074,ET_500m,aid0074,2014-01-01,934,547.5,2082.7,"(547.5,2082.7)",937.2228051,186.866131,34918.9509253,998.9,1268.9,907.9,547.5,816.625
MOD16A3GF_006_ET_500m_doy2015001_aid0074,ET_500m,aid0074,2015-01-01,934,586.9,2060.3,"(586.9,2060.3)",996.4507495,178.067563,31708.0569962,1047.175,1288.3,970.8,649.5,885.5
MOD16A3GF_006_ET_500m_doy2010001_aid0075,ET_500m,aid0075,2010-01-01,1800,797.8,1718.8,"(797.8,1718.8)",1075.301,131.4827231,17287.7064657,1150.65,1349.6,1102.85,819.6,1016.975
MOD16A3GF_006_ET_500m_doy2011001_aid0075,ET_500m,aid0075,2011-01-01,1800,729.4,1798.1,"(729.4,1798.1)",1103.1047222,163.8588971,26849.738161,1203.825,1478.1,1143.9,739.2,1016.325
MOD16A3GF_006_ET_500m_doy2012001_aid0075,ET_500m,aid0075,2012-01-01,1800,648.2,1898.7,"(648.2,1898.7)",1031.204,176.2407257,31060.793384,1140.4,1474.1,1075.6,648.2,917.875
MOD16A3GF_006_ET_500m_doy2013001_aid0075,ET_500m,aid0075,2013-01-01,1800,721.2,1876.4,"(721.2,1876.4)",1090.9691667,167.2997417,27989.203566,1196.3,1473.3,1135.4,721.2,1004.7
MOD16A3GF_006_ET_500m_doy2014001_aid0075,ET_500m,aid0075,2014-01-01,1800,789.1,1833.7,"(789.1,1833.7)",1138.6995,162.8689479,26526.2941831,1232.05,1498.8,1169.1,789.1,1052.625
MOD16A3GF_006_ET_500m_doy2015001_aid0075,ET_500m,aid0075,2015-01-01,1800,830.3,1747.0,"(830.3,1747.0)",1138.3780556,153.5056472,23563.9837351,1224.625,1496.5,1169.05,830.3,1039.45
MOD16A3GF_006_ET_500m_doy2010001_aid0076,ET_500m,aid0076,2010-01-01,485,728.6,1473.1,"(728.6,1473.1)",886.1129897,101.3406338,10269.9240581,899.5,1006.5,855.3,728.6,827.7
MOD16A3GF_006_ET_500m_doy2011001_aid0076,ET_500m,aid0076,2011-01-01,485,705.2,1574.5,"(705.2,1574.5)",928.9115464,115.9030834,13433.5247327,937.3,1042.3,899.8,753.0,863.4
MOD16A3GF_006_ET_500m_doy2012001_aid0076,ET_500m,aid0076,2012-01-01,485,543.4,1492.2,"(543.4,1492.2)",781.8946392,137.00607,18770.663229,794.4,928.0,741.5,589.7,702.1
MOD16A3GF_006_ET_500m_doy2013001_aid0076,ET_500m,aid0076,2013-01-01,485,649.7,1497.0,"(649.7,1497.0)",889.5562887,121.7875825,14832.215244,891.3,967.9,857.3,740.2,826.4
MOD16A3GF_006_ET_500m_doy2014001_aid0076,ET_500m,aid0076,2014-01-01,485,661.8,1643.3,"(661.8,1643.3)",862.7317526,140.7960922,19823.5395691,875.7,1021.8,821.2,661.8,778.3
