File Name,Dataset,aid,Date,Count,Minimum,Maximum,Range,Mean,Standard Deviation,Variance,Upper Quartile,Upper 1.5 IQR,Median,Lower 1.5 IQR,Lower Quartile
MOD16A3GF_006_ET_500m_doy2010001_aid0001,ET_500m,aid0001,2010-01-01,3102.0,587.0,1775.9,"(587.0,1775.9)",863.0272083,190.1600087,36160.8288987,918.9,1187.8,803.1,587.0,739.6
MOD16A3GF_006_ET_500m_doy2011001_aid0001,ET_500m,aid0001,2011-01-01,3102.0,522.1,1934.1,"(522.1,1934.1)",881.972824,211.8400102,44876.1899288,944.675,1236.4,814.45,522.1,749.675
MOD16A3GF_006_ET_500m_doy2012001_aid0001,ET_500m,aid0001,2012-01-01,3102.0,376.2,1806.2,"(376.2,1806.2)",806.5592521,208.4608305,43455.9178689,880.65,1196.0,752.65,376.2,670.0
MOD16A3GF_006_ET_500m_doy2013001_aid0001,ET_500m,aid0001,2013-01-01,3102.0,472.6,1858.2,"(472.6,1858.2)",866.0770793,206.4296708,42613.2090072,943.0,1268.6,811.6,472.6,725.7
MOD16A3GF_006_ET_500m_doy2014001_aid0001,ET_500m,aid0001,2014-01-01,3102.0,506.2,1780.0,"(506.2,1780.0)",890.8313991,200.9300651,40372.8910579,981.25,1316.9,835.1,506.2,755.225
MOD16A3GF_006_ET_500m_doy2015001_aid0001,ET_500m,aid0001,2015-01-01,3102.0,596.3,1863.1,"(596.3,1863.1)",985.7883623,206.0952125,42475.2366247,1074.675,1423.1,931.35,596.3,841.825
MOD16A3GF_006_ET_500m_doy2010001_aid0002,ET_500m,aid0002,2010-01-01,2733.0,574.8,1770.5,"(574.8,1770.5)",804.8787413,193.5315114,37454.445911,806.0,959.0,745.3,574.8,703.3
MOD16A3GF_006_ET_500m_doy2011001_aid0002,ET_500m,aid0002,2011-01-01,2733.0,554.7,1975.9,"(554.7,1975.9)",814.8170143,212.6781073,45231.9773432,830.3,1031.8,748.1,554.7,695.7
MOD16A3GF_006_ET_500m_doy2012001_aid0002,ET_500m,aid0002,2012-01-01,2733.0,431.2,1855.6,"(431.2,1855.6)",750.8350165,223.2814665,49854.6132744,777.7,1009.0,684.8,431.2,622.7
MOD16A3GF_006_ET_500m_doy2013001_aid0002,ET_500m,aid0002,2013-01-01,2733.0,520.9,1885.9,"(520.9,1885.9)",799.4336992,215.5690656,46470.022044,819.9,1032.0,731.6,520.9,678.4
MOD16A3GF_006_ET_500m_doy2014001_aid0002,ET_500m,aid0002,2014-01-01,2733.0,533.7,1776.4,"(533.7,1776.4)",844.6189169,206.7348634,42739.3037292,869.1,1088.1,787.7,533.7,722.9
MOD16A3GF_006_ET_500m_doy2015001_aid0002,ET_500m,aid0002,2015-01-01,2733.0,597.1,1887.2,"(597.1,1887.2)",921.0235638,191.9691296,36852.1467115,948.7,1157.2,866.1,653.9,809.7
MOD16A3GF_006_ET_500m_doy2010001_aid0003,ET_500m,aid0003,2010-01-01,7624.0,563.0,2021.2,"(563.0,2021.2)",967.9596537,337.3244994,113787.8178816,1261.05,2021.2,790.15,563.0,723.6
MOD16A3GF_006_ET_500m_doy2011001_aid0003,ET_500m,aid0003,2011-01-01,7624.0,534.7,2087.1,"(534.7,2087.1)",983.258447,354.7619074,125856.0109622,1319.775,2087.1,804.6,534.7,720.6
MOD16A3GF_006_ET_500m_doy2012001_aid0003,ET_500m,aid0003,2012-01-01,7624.0,431.5,2120.1,"(431.5,2120.1)",957.7952387,386.0058864,149000.5443491,1274.25,2120.1,769.95,431.5,674.875
MOD16A3GF_006_ET_500m_doy2013001_aid0003,ET_500m,aid0003,2013-01-01,7624.0,505.3,2114.6,"(505.3,2114.6)",1001.4514166,360.5065614,129964.9808453,1355.275,2114.6,824.0,505.3,738.375
MOD16A3GF_006_ET_500m_doy2014001_aid0003,ET_500m,aid0003,2014-01-01,7624.0,470.2,2026.4,"(470.2,2026.4)",1001.6320829,344.477402,118664.6805132,1340.125,2026.4,838.1,470.2,747.8
MOD16A3GF_006_ET_500m_doy2015001_aid0003,ET_500m,aid0003,2015-01-01,7624.0,534.4,2044.8,"(534.4,2044.8)",1042.2315058,303.0759207,91855.0137031,1373.075,2044.8,907.0,534.4,811.0
MOD16A3GF_006_ET_500m_doy2010001_aid0004,ET_500m,aid0004,2010-01-01,5427.0,0.0,1747.1,"(0.0,1747.1)",817.0970886,151.8590104,23061.159037,841.0,997.9,779.0,584.9,736.3
MOD16A3GF_006_ET_500m_doy2011001_aid0004,ET_500m,aid0004,2011-01-01,5427.0,0.0,1843.4,"(0.0,1843.4)",763.2730238,156.1162674,24372.2889388,788.95,952.1,724.6,520.6,679.3
MOD16A3GF_006_ET_500m_doy2012001_aid0004,ET_500m,aid0004,2012-01-01,5427.0,0.0,1804.3,"(0.0,1804.3)",749.1847982,167.1866427,27951.373491,791.2,992.2,711.5,456.6,657.2
MOD16A3GF_006_ET_500m_doy2013001_aid0004,ET_500m,aid0004,2013-01-01,5427.0,0.0,1909.9,"(0.0,1909.9)",842.2885019,172.6858012,29820.3859227,883.1,1090.6,800.4,539.1,744.15
MOD16A3GF_006_ET_500m_doy2014001_aid0004,ET_500m,aid0004,2014-01-01,5427.0,0.0,1740.8,"(0.0,1740.8)",781.8007002,160.1846315,25659.1161779,823.3,1020.5,744.3,498.4,691.6
MOD16A3GF_006_ET_500m_doy2015001_aid0004,ET_500m,aid0004,2015-01-01,5427.0,0.0,1897.7,"(0.0,1897.7)",911.7133223,166.8076699,27824.7987372,959.75,1173.9,872.5,602.1,816.1
MOD16A3GF_006_ET_500m_doy2010001_aid0005,ET_500m,aid0005,2010-01-01,4863.0,580.0,1709.2,"(580.0,1709.2)",823.8110014,139.0305062,19329.4816577,855.1,1021.0,793.5,580.0,744.4
MOD16A3GF_006_ET_500m_doy2011001_aid0005,ET_500m,aid0005,2011-01-01,4863.0,550.0,1862.0,"(550.0,1862.0)",793.3278223,146.7470496,21534.6965547,826.3,1001.9,760.7,550.0,709.1
MOD16A3GF_006_ET_500m_doy2012001_aid0005,ET_500m,aid0005,2012-01-01,4863.0,452.2,1744.9,"(452.2,1744.9)",747.8431215,156.5138179,24496.5751979,794.8,1002.3,718.7,452.2,655.65
MOD16A3GF_006_ET_500m_doy2013001_aid0005,ET_500m,aid0005,2013-01-01,4863.0,558.6,1921.6,"(558.6,1921.6)",853.9695867,155.8880952,24301.0982299,889.7,1075.5,822.0,591.2,765.65
MOD16A3GF_006_ET_500m_doy2014001_aid0005,ET_500m,aid0005,2014-01-01,4863.0,515.3,1765.0,"(515.3,1765.0)",791.0124203,146.2445707,21387.4744581,826.45,1004.0,759.7,531.2,708.0
MOD16A3GF_006_ET_500m_doy2015001_aid0005,ET_500m,aid0005,2015-01-01,4863.0,602.5,1897.7,"(602.5,1897.7)",901.3105079,160.5195721,25766.5330276,941.3,1138.4,869.3,615.1,809.4
MOD16A3GF_006_ET_500m_doy2010001_aid0006,ET_500m,aid0006,2010-01-01,6448.0,564.1,1840.1,"(564.1,1840.1)",784.6971309,108.7752819,11832.0619443,815.75,959.3,760.9,584.2,719.675
MOD16A3GF_006_ET_500m_doy2011001_aid0006,ET_500m,aid0006,2011-01-01,6448.0,544.4,1915.0,"(544.4,1915.0)",779.6006824,129.1170049,16671.200958,811.425,976.9,744.3,544.4,701.1
MOD16A3GF_006_ET_500m_doy2012001_aid0006,ET_500m,aid0006,2012-01-01,6448.0,465.8,1953.3,"(465.8,1953.3)",724.101861,130.2737632,16971.2533898,774.1,976.3,697.35,465.8,639.1
MOD16A3GF_006_ET_500m_doy2013001_aid0006,ET_500m,aid0006,2013-01-01,6448.0,564.2,1933.2,"(564.2,1933.2)",823.1141439,124.3615827,15465.8032429,866.5,1049.7,798.3,564.2,744.1
MOD16A3GF_006_ET_500m_doy2014001_aid0006,ET_500m,aid0006,2014-01-01,6448.0,494.6,1934.0,"(494.6,1934.0)",804.2171061,124.9427936,15610.7016785,849.525,1034.7,779.55,559.3,725.6
MOD16A3GF_006_ET_500m_doy2015001_aid0006,ET_500m,aid0006,2015-01-01,6448.0,571.9,2010.7,"(571.9,2010.7)",897.8816067,127.3331132,16213.7217274,944.225,1128.9,879.3,633.8,819.85
MOD16A3GF_006_ET_500m_doy2010001_aid0007,ET_500m,aid0007,2010-01-01,2815.0,622.7,1747.1,"(622.7,1747.1)",840.2231616,140.797095,19823.8219573,865.6,1023.4,802.4,622.7,759.9
MOD16A3GF_006_ET_500m_doy2011001_aid0007,ET_500m,aid0007,2011-01-01,2815.0,572.2,1723.1,"(572.2,1723.1)",776.471865,149.672107,22401.7396134,801.2,963.1,734.3,572.2,693.0
MOD16A3GF_006_ET_500m_doy2012001_aid0007,ET_500m,aid0007,2012-01-01,2815.0,467.8,1747.7,"(467.8,1747.7)",749.959325,157.2504014,24727.6887363,788.1,978.0,717.6,483.8,661.25
MOD16A3GF_006_ET_500m_doy2013001_aid0007,ET_500m,aid0007,2013-01-01,2815.0,607.1,1917.8,"(607.1,1917.8)",855.3182238,158.3284316,25067.8922682,889.35,1071.5,813.8,607.1,767.2
MOD16A3GF_006_ET_500m_doy2014001_aid0007,ET_500m,aid0007,2014-01-01,2815.0,517.6,1870.4,"(517.6,1870.4)",775.7684192,149.4849946,22345.7636243,811.5,995.4,739.0,517.6,688.65
MOD16A3GF_006_ET_500m_doy2015001_aid0007,ET_500m,aid0007,2015-01-01,2815.0,637.4,1973.8,"(637.4,1973.8)",924.6618472,167.2241475,27963.9154964,969.4,1186.4,883.3,637.4,824.7
MOD16A3GF_006_ET_500m_doy2010001_aid0008,ET_500m,aid0008,2010-01-01,2332.0,578.2,1538.4,"(578.2,1538.4)",815.120669,120.4674579,14512.4084064,846.2,1003.5,786.25,604.4,741.3
MOD16A3GF_006_ET_500m_doy2011001_aid0008,ET_500m,aid0008,2011-01-01,2332.0,556.0,1754.6,"(556.0,1754.6)",814.9846913,136.39848,18604.5453445,865.725,1072.6,785.25,556.0,726.075
MOD16A3GF_006_ET_500m_doy2012001_aid0008,ET_500m,aid0008,2012-01-01,2332.0,384.0,1800.8,"(384.0,1800.8)",757.9899228,151.0005515,22801.1665408,829.15,1086.9,734.55,404.1,656.275
MOD16A3GF_006_ET_500m_doy2013001_aid0008,ET_500m,aid0008,2013-01-01,2332.0,527.0,1633.4,"(527.0,1633.4)",837.3788165,151.8772761,23066.7069869,894.4,1125.0,807.3,527.0,738.875
MOD16A3GF_006_ET_500m_doy2014001_aid0008,ET_500m,aid0008,2014-01-01,2332.0,522.5,1700.3,"(522.5,1700.3)",812.1556175,143.2660722,20525.1674341,867.1,1081.6,784.5,522.5,724.05
MOD16A3GF_006_ET_500m_doy2015001_aid0008,ET_500m,aid0008,2015-01-01,2332.0,588.0,1792.7,"(588.0,1792.7)",912.0939537,156.5416379,24505.2844017,958.95,1166.8,881.9,612.7,817.6
MOD16A3GF_006_ET_500m_doy2010001_aid0009,ET_500m,aid0009,2010-01-01,3910.0,637.3,1798.4,"(637.3,1798.4)",842.4512276,132.1563176,17465.2922888,869.375,1022.2,808.85,637.3,767.225
MOD16A3GF_006_ET_500m_doy2011001_aid0009,ET_500m,aid0009,2011-01-01,3910.0,575.2,1726.7,"(575.2,1726.7)",783.0339642,150.4712314,22641.5914858,807.425,970.6,742.1,575.2,698.525
MOD16A3GF_006_ET_500m_doy2012001_aid0009,ET_500m,aid0009,2012-01-01,3910.0,476.1,1662.6,"(476.1,1662.6)",743.2734783,153.0689256,23430.0959795,778.275,963.9,708.25,476.1,654.525
MOD16A3GF_006_ET_500m_doy2013001_aid0009,ET_500m,aid0009,2013-01-01,3910.0,599.6,1779.5,"(599.6,1779.5)",867.2902813,146.9892704,21605.8456089,904.175,1093.8,833.6,599.6,777.4
MOD16A3GF_006_ET_500m_doy2014001_aid0009,ET_500m,aid0009,2014-01-01,3910.0,535.5,1724.5,"(535.5,1724.5)",779.585243,147.2425425,21680.3663219,808.2,972.7,744.1,535.5,696.725
MOD16A3GF_006_ET_500m_doy2015001_aid0009,ET_500m,aid0009,2015-01-01,3910.0,618.0,1841.6,"(618.0,1841.6)",909.8342967,152.0309619,23113.413389,956.975,1166.5,875.35,618.0,816.625
MOD16A3GF_006_ET_500m_doy2010001_aid0010,ET_500m,aid0010,2010-01-01,1589.0,610.1,1590.5,"(610.1,1590.5)",867.9376337,125.94921,15863.203505,921.3,1123.2,842.6,610.1,786.7
MOD16A3GF_006_ET_500m_doy2011001_aid0010,ET_500m,aid0010,2011-01-01,1589.0,532.2,1688.8,"(532.2,1688.8)",802.1062933,132.2445412,17488.6186892,853.7,1048.1,773.8,532.2,721.6
MOD16A3GF_006_ET_500m_doy2012001_aid0010,ET_500m,aid0010,2012-01-01,1589.0,430.6,1726.6,"(430.6,1726.6)",796.2211454,149.6841798,22405.353675,856.2,1080.6,769.9,506.1,706.0
MOD16A3GF_006_ET_500m_doy2013001_aid0010,ET_500m,aid0010,2013-01-01,1589.0,570.2,2003.0,"(570.2,2003.0)",950.9932033,162.1442753,26290.7660205,1023.8,1287.1,923.8,622.5,847.8
MOD16A3GF_006_ET_500m_doy2014001_aid0010,ET_500m,aid0010,2014-01-01,1589.0,489.4,1609.5,"(489.4,1609.5)",781.8347388,138.8649257,19283.4675786,844.7,1062.8,764.2,489.4,695.2
MOD16A3GF_006_ET_500m_doy2015001_aid0010,ET_500m,aid0010,2015-01-01,1589.0,586.4,1778.9,"(586.4,1778.9)",981.6449969,152.7743062,23339.9886298,1048.1,1284.7,954.2,661.5,889.8
MOD16A3GF_006_ET_500m_doy2010001_aid0011,ET_500m,aid0011,2010-01-01,2617.0,625.7,1714.3,"(625.7,1714.3)",826.1922048,132.0229263,17430.0530611,841.2,959.0,796.6,643.4,761.1
MOD16A3GF_006_ET_500m_doy2011001_aid0011,ET_500m,aid0011,2011-01-01,2617.0,590.2,1722.5,"(590.2,1722.5)",779.6812381,159.6019177,25472.7721317,792.0,931.3,739.2,590.2,697.9
MOD16A3GF_006_ET_500m_doy2012001_aid0011,ET_500m,aid0011,2012-01-01,2617.0,485.5,1632.5,"(485.5,1632.5)",736.1522736,164.6250452,27101.4055212,759.5,924.8,695.6,485.5,648.6
MOD16A3GF_006_ET_500m_doy2013001_aid0011,ET_500m,aid0011,2013-01-01,2617.0,586.9,1777.9,"(586.9,1777.9)",847.9169278,149.5797636,22374.1056707,871.1,1022.4,810.0,618.0,768.4
MOD16A3GF_006_ET_500m_doy2014001_aid0011,ET_500m,aid0011,2014-01-01,2617.0,552.3,1723.8,"(552.3,1723.8)",775.3948032,153.4799408,23556.092216,796.2,949.0,735.9,552.3,694.0
MOD16A3GF_006_ET_500m_doy2015001_aid0011,ET_500m,aid0011,2015-01-01,2617.0,642.6,1897.1,"(642.6,1897.1)",894.3494841,148.3230772,21999.7352242,919.7,1073.0,859.6,667.3,816.2
MOD16A3GF_006_ET_500m_doy2010001_aid0012,ET_500m,aid0012,2010-01-01,2503.0,528.0,1628.9,"(528.0,1628.9)",861.8816221,140.7899926,19821.8220194,923.65,1151.7,840.3,559.3,771.55
MOD16A3GF_006_ET_500m_doy2011001_aid0012,ET_500m,aid0012,2011-01-01,2503.0,556.0,1735.3,"(556.0,1735.3)",863.6820615,148.8166218,22146.3869135,928.95,1166.9,843.4,556.0,769.35
MOD16A3GF_006_ET_500m_doy2012001_aid0012,ET_500m,aid0012,2012-01-01,2503.0,480.7,1672.5,"(480.7,1672.5)",830.9792649,167.563445,28077.5080918,916.2,1210.6,819.3,480.7,719.2
MOD16A3GF_006_ET_500m_doy2013001_aid0012,ET_500m,aid0012,2013-01-01,2503.0,531.0,1803.2,"(531.0,1803.2)",885.5031163,161.6604002,26134.0850083,963.0,1233.7,869.5,531.0,782.3
MOD16A3GF_006_ET_500m_doy2014001_aid0012,ET_500m,aid0012,2014-01-01,2503.0,504.6,1575.1,"(504.6,1575.1)",856.1940072,160.2879187,25692.2168798,938.4,1218.2,840.7,504.6,750.7
MOD16A3GF_006_ET_500m_doy2015001_aid0012,ET_500m,aid0012,2015-01-01,2503.0,592.6,1849.3,"(592.6,1849.3)",982.3838194,178.3671649,31814.8455113,1068.6,1377.1,965.7,592.6,860.15
MOD16A3GF_006_ET_500m_doy2010001_aid0013,ET_500m,aid0013,2010-01-01,2996.0,613.4,1721.3,"(613.4,1721.3)",860.5566756,120.6765086,14562.8197251,899.925,1062.9,840.7,630.2,790.875
MOD16A3GF_006_ET_500m_doy2011001_aid0013,ET_500m,aid0013,2011-01-01,2996.0,564.6,1744.6,"(564.6,1744.6)",817.7504339,124.9930902,15623.2725866,860.95,1034.9,794.05,580.4,744.8
MOD16A3GF_006_ET_500m_doy2012001_aid0013,ET_500m,aid0013,2012-01-01,2996.0,462.4,1841.2,"(462.4,1841.2)",776.088785,140.0339905,19609.5185057,827.725,1024.3,753.55,502.8,694.9
MOD16A3GF_006_ET_500m_doy2013001_aid0013,ET_500m,aid0013,2013-01-01,2996.0,535.6,1843.9,"(535.6,1843.9)",876.0633178,130.8994461,17134.6649929,924.7,1111.0,855.0,614.8,798.9
MOD16A3GF_006_ET_500m_doy2014001_aid0013,ET_500m,aid0013,2014-01-01,2996.0,535.1,1732.7,"(535.1,1732.7)",816.2236315,129.2986919,16718.1517246,865.25,1059.2,792.3,545.6,735.475
MOD16A3GF_006_ET_500m_doy2015001_aid0013,ET_500m,aid0013,2015-01-01,2996.0,630.4,1823.1,"(630.4,1823.1)",945.2810414,139.6368072,19498.4379183,994.825,1194.4,924.6,665.8,861.775
MOD16A3GF_006_ET_500m_doy2010001_aid0014,ET_500m,aid0014,2010-01-01,1723.0,610.3,1636.7,"(610.3,1636.7)",930.9860128,169.9328583,28877.1763395,1013.5,1314.4,893.9,610.3,812.35
MOD16A3GF_006_ET_500m_doy2011001_aid0014,ET_500m,aid0014,2011-01-01,1723.0,563.8,1727.9,"(563.8,1727.9)",875.0252467,195.4088432,38184.6160022,957.1,1281.2,837.8,563.8,734.05
MOD16A3GF_006_ET_500m_doy2012001_aid0014,ET_500m,aid0014,2012-01-01,1723.0,478.4,1641.6,"(478.4,1641.6)",870.4548462,187.6429804,35209.8881062,944.75,1244.3,834.1,478.4,744.95
MOD16A3GF_006_ET_500m_doy2013001_aid0014,ET_500m,aid0014,2013-01-01,1723.0,570.3,1640.3,"(570.3,1640.3)",916.2388276,173.6252872,30145.7403438,996.6,1293.7,891.4,570.3,795.0
MOD16A3GF_006_ET_500m_doy2014001_aid0014,ET_500m,aid0014,2014-01-01,1723.0,500.5,1620.5,"(500.5,1620.5)",846.9392919,174.9177181,30596.2081195,936.9,1257.1,815.6,500.5,718.65
MOD16A3GF_006_ET_500m_doy2015001_aid0014,ET_500m,aid0014,2015-01-01,1723.0,598.1,1946.7,"(598.1,1946.7)",1026.551538,210.4291941,44280.4457246,1151.5,1565.3,994.2,598.1,874.45
MOD16A3GF_006_ET_500m_doy2010001_aid0015,ET_500m,aid0015,2010-01-01,4075.0,634.3,1692.1,"(634.3,1692.1)",896.6005644,131.5798584,17313.2591432,935.9,1111.9,875.0,642.2,818.4
MOD16A3GF_006_ET_500m_doy2011001_aid0015,ET_500m,aid0015,2011-01-01,4075.0,572.3,1744.6,"(572.3,1744.6)",869.4821104,140.6298564,19776.7565168,915.9,1112.6,845.3,588.8,784.65
MOD16A3GF_006_ET_500m_doy2012001_aid0015,ET_500m,aid0015,2012-01-01,4075.0,466.1,1734.3,"(466.1,1734.3)",833.8247117,146.7046474,21522.2535611,889.35,1103.1,813.1,536.3,746.5
MOD16A3GF_006_ET_500m_doy2013001_aid0015,ET_500m,aid0015,2013-01-01,4075.0,609.6,1760.5,"(609.6,1760.5)",918.9601227,143.3767473,20556.8916687,967.5,1171.0,892.8,632.5,831.2
MOD16A3GF_006_ET_500m_doy2014001_aid0015,ET_500m,aid0015,2014-01-01,4075.0,565.1,1750.3,"(565.1,1750.3)",866.6042454,144.6273381,20917.0669292,918.25,1130.5,838.6,565.1,776.75
MOD16A3GF_006_ET_500m_doy2015001_aid0015,ET_500m,aid0015,2015-01-01,4075.0,673.9,1878.9,"(673.9,1878.9)",1003.9823558,155.4151904,24153.8814138,1054.35,1270.8,977.1,694.9,909.95
MOD16A3GF_006_ET_500m_doy2010001_aid0016,ET_500m,aid0016,2010-01-01,1410.0,651.5,1519.5,"(651.5,1519.5)",898.1319149,137.5185652,18911.3557758,954.275,1174.5,859.5,651.5,804.35
MOD16A3GF_006_ET_500m_doy2011001_aid0016,ET_500m,aid0016,2011-01-01,1410.0,555.2,1547.3,"(555.2,1547.3)",851.2204255,160.1076105,25634.4469445,915.925,1174.0,808.05,555.2,740.425
MOD16A3GF_006_ET_500m_doy2012001_aid0016,ET_500m,aid0016,2012-01-01,1410.0,481.5,1552.1,"(481.5,1552.1)",828.9256738,161.433503,26060.775894,915.825,1212.9,798.0,481.5,710.625
MOD16A3GF_006_ET_500m_doy2013001_aid0016,ET_500m,aid0016,2013-01-01,1410.0,636.2,1654.1,"(636.2,1654.1)",928.6508511,143.7170439,20654.588712,998.45,1249.3,899.65,636.2,829.175
MOD16A3GF_006_ET_500m_doy2014001_aid0016,ET_500m,aid0016,2014-01-01,1410.0,543.8,1509.2,"(543.8,1509.2)",851.6549645,151.7588487,23030.7481633,914.35,1154.2,820.95,543.8,750.725
MOD16A3GF_006_ET_500m_doy2015001_aid0016,ET_500m,aid0016,2015-01-01,1410.0,651.1,1702.2,"(651.1,1702.2)",1006.3626241,158.4660241,25111.4807945,1092.1,1382.0,968.8,651.1,894.6
MOD16A3GF_006_ET_500m_doy2010001_aid0017,ET_500m,aid0017,2010-01-01,917.0,651.8,1421.5,"(651.8,1421.5)",880.6188659,118.7758826,14107.7102766,946.3,1159.4,855.2,651.8,797.0
MOD16A3GF_006_ET_500m_doy2011001_aid0017,ET_500m,aid0017,2011-01-01,917.0,594.5,1501.6,"(594.5,1501.6)",810.2568157,127.7055728,16308.7133151,870.0,1083.4,782.2,594.5,720.7
MOD16A3GF_006_ET_500m_doy2012001_aid0017,ET_500m,aid0017,2012-01-01,917.0,525.8,1443.4,"(525.8,1443.4)",821.355398,126.3935647,15975.3332015,894.0,1141.4,798.9,525.8,728.6
MOD16A3GF_006_ET_500m_doy2013001_aid0017,ET_500m,aid0017,2013-01-01,917.0,582.1,1478.3,"(582.1,1478.3)",900.3521265,135.9699127,18487.817152,982.4,1247.3,878.5,582.1,801.4
MOD16A3GF_006_ET_500m_doy2014001_aid0017,ET_500m,aid0017,2014-01-01,917.0,570.3,1370.0,"(570.3,1370.0)",803.5742639,119.0595014,14175.1648775,873.6,1108.0,777.4,570.3,716.7
MOD16A3GF_006_ET_500m_doy2015001_aid0017,ET_500m,aid0017,2015-01-01,917.0,652.1,1564.5,"(652.1,1564.5)",961.1576881,143.5279566,20600.2743275,1047.8,1314.1,932.9,652.1,859.7
MOD16A3GF_006_ET_500m_doy2010001_aid0018,ET_500m,aid0018,2010-01-01,1451.0,649.8,1612.3,"(649.8,1612.3)",870.7636802,136.7229206,18693.1570062,902.8,1074.9,831.0,649.8,787.65
MOD16A3GF_006_ET_500m_doy2011001_aid0018,ET_500m,aid0018,2011-01-01,1451.0,642.7,1634.9,"(642.7,1634.9)",871.2014473,139.3194048,19409.8965589,916.75,1117.3,831.5,642.7,782.8
MOD16A3GF_006_ET_500m_doy2012001_aid0018,ET_500m,aid0018,2012-01-01,1451.0,567.1,1696.9,"(567.1,1696.9)",857.4879394,157.7303513,24878.8637208,925.0,1170.7,822.6,567.1,756.4
MOD16A3GF_006_ET_500m_doy2013001_aid0018,ET_500m,aid0018,2013-01-01,1451.0,498.7,1732.9,"(498.7,1732.9)",901.0343901,155.8735294,24296.5571564,965.55,1204.3,870.4,577.5,806.35
MOD16A3GF_006_ET_500m_doy2014001_aid0018,ET_500m,aid0018,2014-01-01,1451.0,549.1,1636.9,"(549.1,1636.9)",853.4008959,151.1811314,22855.7344927,917.8,1150.6,830.7,549.1,759.9
MOD16A3GF_006_ET_500m_doy2015001_aid0018,ET_500m,aid0018,2015-01-01,1451.0,701.5,1798.8,"(701.5,1798.8)",979.3676085,156.9534675,24634.3909701,1027.1,1246.4,938.4,701.5,880.0
MOD16A3GF_006_ET_500m_doy2010001_aid0019,ET_500m,aid0019,2010-01-01,4978.0,0.0,1700.7,"(0.0,1700.7)",959.1193853,144.9037266,20997.0899958,1042.9,1319.8,940.95,619.3,857.725
MOD16A3GF_006_ET_500m_doy2011001_aid0019,ET_500m,aid0019,2011-01-01,4978.0,0.0,1811.7,"(0.0,1811.7)",933.2263961,162.760434,26490.9588894,1017.575,1307.9,909.65,588.2,823.625
MOD16A3GF_006_ET_500m_doy2012001_aid0019,ET_500m,aid0019,2012-01-01,4978.0,0.0,1802.7,"(0.0,1802.7)",893.3058256,166.2121713,27626.4858841,984.6,1294.5,873.4,520.1,777.35
MOD16A3GF_006_ET_500m_doy2013001_aid0019,ET_500m,aid0019,2013-01-01,4978.0,0.0,1714.3,"(0.0,1714.3)",984.2798915,152.7406483,23329.7056322,1072.9,1368.1,972.35,605.1,875.9
MOD16A3GF_006_ET_500m_doy2014001_aid0019,ET_500m,aid0019,2014-01-01,4978.0,0.0,1588.3,"(0.0,1588.3)",900.4688228,151.2329734,22871.4122421,983.4,1263.3,888.95,536.9,796.8
MOD16A3GF_006_ET_500m_doy2015001_aid0019,ET_500m,aid0019,2015-01-01,4978.0,0.0,1791.5,"(0.0,1791.5)",1089.5240056,171.7867898,29510.7011413,1195.65,1537.2,1078.4,648.8,967.875
MOD16A3GF_006_ET_500m_doy2010001_aid0020,ET_500m,aid0020,2010-01-01,658.0,661.4,1339.0,"(661.4,1339.0)",946.8227964,123.2688536,15195.2102706,1043.525,1281.9,930.55,661.4,847.85
MOD16A3GF_006_ET_500m_doy2011001_aid0020,ET_500m,aid0020,2011-01-01,658.0,608.6,1347.9,"(608.6,1347.9)",869.587386,135.1672309,18270.180312,959.025,1244.0,847.2,608.6,765.8
MOD16A3GF_006_ET_500m_doy2012001_aid0020,ET_500m,aid0020,2012-01-01,658.0,609.2,1421.4,"(609.2,1421.4)",861.7536474,129.0476343,16653.2919092,938.5,1198.8,850.85,609.2,764.45
MOD16A3GF_006_ET_500m_doy2013001_aid0020,ET_500m,aid0020,2013-01-01,658.0,562.4,1327.6,"(562.4,1327.6)",897.2639818,128.4993277,16512.0772285,976.55,1223.9,878.75,562.4,809.525
MOD16A3GF_006_ET_500m_doy2014001_aid0020,ET_500m,aid0020,2014-01-01,658.0,508.3,1315.4,"(508.3,1315.4)",808.581155,134.3668735,18054.4566965,874.4,1105.6,780.0,508.3,711.2
MOD16A3GF_006_ET_500m_doy2015001_aid0020,ET_500m,aid0020,2015-01-01,658.0,656.6,1500.5,"(656.6,1500.5)",1043.7571429,167.2240447,27963.8811116,1168.025,1500.5,1015.7,656.6,911.725
MOD16A3GF_006_ET_500m_doy2010001_aid0021,ET_500m,aid0021,2010-01-01,1081.0,623.3,1553.8,"(623.3,1553.8)",832.7456059,111.3302309,12394.420316,871.3,1033.2,813.3,623.3,763.0
MOD16A3GF_006_ET_500m_doy2011001_aid0021,ET_500m,aid0021,2011-01-01,1081.0,540.9,1694.0,"(540.9,1694.0)",846.3149861,132.6233797,17588.96083,891.6,1072.2,824.9,593.4,771.0
MOD16A3GF_006_ET_500m_doy2012001_aid0021,ET_500m,aid0021,2012-01-01,1081.0,509.4,1707.6,"(509.4,1707.6)",833.5392229,139.0296531,19329.2444375,893.6,1097.0,822.0,543.4,751.2
MOD16A3GF_006_ET_500m_doy2013001_aid0021,ET_500m,aid0021,2013-01-01,1081.0,569.4,1701.6,"(569.4,1701.6)",881.0232192,135.3036241,18307.070682,929.5,1123.6,859.3,623.3,796.7
