File Name,Dataset,aid,Date,Count,Minimum,Maximum,Range,Mean,Standard Deviation,Variance,Upper Quartile,Upper 1.5 IQR,Median,Lower 1.5 IQR,Lower Quartile
MOD16A3GF_006_ET_500m_doy2006001_aid0005,ET_500m,aid0005,2006-01-01,1605,379.5,1507.9,"(379.5,1507.9)",805.0995016,234.8054313,55133.5905792,1027.8,1507.9,685.5,379.5,628.8
MOD16A3GF_006_ET_500m_doy2007001_aid0005,ET_500m,aid0005,2007-01-01,1605,433.4,1491.4,"(433.4,1491.4)",835.9148287,210.4592376,44293.0906711,1044.7,1491.4,723.9,433.4,669.8
MOD16A3GF_006_ET_500m_doy2008001_aid0005,ET_500m,aid0005,2008-01-01,1605,442.3,1557.9,"(442.3,1557.9)",881.4521495,206.6010539,42683.9954673,1084.6,1557.9,788.1,442.3,720.9
MOD16A3GF_006_ET_500m_doy2009001_aid0005,ET_500m,aid0005,2009-01-01,1605,598.1,1524.9,"(598.1,1524.9)",947.4322741,204.7464306,41921.10084,1151.1,1524.9,838.5,598.1,785.2
MOD16A3GF_006_ET_500m_doy2003001_aid0006,ET_500m,aid0006,2003-01-01,4084,440.2,1605.7,"(440.2,1605.7)",853.3350637,283.294167,80255.5850291,888.1,1201.9,736.4,440.2,678.7
MOD16A3GF_006_ET_500m_doy2004001_aid0006,ET_500m,aid0006,2004-01-01,4084,469.1,1621.0,"(469.1,1621.0)",826.413859,283.8208707,80554.2866591,861.375,1159.0,704.8,469.1,659.275
MOD16A3GF_006_ET_500m_doy2005001_aid0006,ET_500m,aid0006,2005-01-01,4084,458.9,1596.9,"(458.9,1596.9)",861.3013222,272.040607,74006.0918543,884.525,1170.7,755.25,458.9,693.6
MOD16A3GF_006_ET_500m_doy2006001_aid0006,ET_500m,aid0006,2006-01-01,4084,357.8,1571.2,"(357.8,1571.2)",793.6325906,289.0479761,83548.7324907,791.1,1036.6,681.4,382.9,626.8
MOD16A3GF_006_ET_500m_doy2007001_aid0006,ET_500m,aid0006,2007-01-01,4084,408.5,1554.6,"(408.5,1554.6)",845.7269833,261.6411499,68456.0913287,866.525,1131.5,744.05,456.4,689.475
MOD16A3GF_006_ET_500m_doy2008001_aid0006,ET_500m,aid0006,2008-01-01,4084,430.4,1629.6,"(430.4,1629.6)",888.7056072,267.7121102,71669.7739671,926.025,1219.0,783.05,446.6,730.4
MOD16A3GF_006_ET_500m_doy2009001_aid0006,ET_500m,aid0006,2009-01-01,4084,563.4,1535.5,"(563.4,1535.5)",926.6230167,224.9349384,50595.7265026,956.3,1213.2,834.85,563.4,784.7
MOD16A3GF_006_ET_500m_doy2003001_aid0007,ET_500m,aid0007,2003-01-01,2415,343.6,1558.6,"(343.6,1558.6)",677.0781366,139.1140706,19352.7246317,697.2,848.9,639.6,450.7,595.95
MOD16A3GF_006_ET_500m_doy2004001_aid0007,ET_500m,aid0007,2004-01-01,2415,340.7,1521.4,"(340.7,1521.4)",697.4583437,127.7425472,16318.1583641,736.7,905.3,679.8,455.1,623.75
MOD16A3GF_006_ET_500m_doy2005001_aid0007,ET_500m,aid0007,2005-01-01,2415,320.9,1475.1,"(320.9,1475.1)",695.4152381,125.8845954,15846.9313537,741.3,923.7,677.0,455.9,619.65
MOD16A3GF_006_ET_500m_doy2006001_aid0007,ET_500m,aid0007,2006-01-01,2415,255.3,1499.5,"(255.3,1499.5)",610.168323,126.2807302,15946.8228268,641.3,796.1,585.4,387.5,537.95
MOD16A3GF_006_ET_500m_doy2007001_aid0007,ET_500m,aid0007,2007-01-01,2415,381.8,1448.0,"(381.8,1448.0)",657.1027743,121.3668731,14729.9178764,676.65,808.0,626.8,468.5,588.45
MOD16A3GF_006_ET_500m_doy2008001_aid0007,ET_500m,aid0007,2008-01-01,2415,411.0,1690.4,"(411.0,1690.4)",782.0605383,154.6639057,23920.923714,819.5,1016.8,745.5,508.6,687.75
MOD16A3GF_006_ET_500m_doy2009001_aid0007,ET_500m,aid0007,2009-01-01,2415,528.1,1555.6,"(528.1,1555.6)",815.1703106,113.6876231,12924.8756444,848.5,999.5,793.8,597.9,746.35
MOD16A3GF_006_ET_500m_doy2003001_aid0008,ET_500m,aid0008,2003-01-01,3689,0.0,1544.0,"(0.0,1544.0)",791.8167254,192.5175397,37063.0030952,967.8,1349.9,700.3,363.3,652.9
MOD16A3GF_006_ET_500m_doy2004001_aid0008,ET_500m,aid0008,2004-01-01,3689,0.0,1595.8,"(0.0,1595.8)",792.9505828,187.7223237,35239.6708,975.5,1452.3,707.9,372.1,657.6
MOD16A3GF_006_ET_500m_doy2005001_aid0008,ET_500m,aid0008,2005-01-01,3689,0.0,1469.1,"(0.0,1469.1)",771.553158,169.1044045,28596.2996275,924.8,1337.0,699.6,370.3,649.7
MOD16A3GF_006_ET_500m_doy2006001_aid0008,ET_500m,aid0008,2006-01-01,3689,0.0,1655.9,"(0.0,1655.9)",701.6741393,198.3233893,39332.1667424,857.4,1271.1,617.1,260.8,561.6
MOD16A3GF_006_ET_500m_doy2007001_aid0008,ET_500m,aid0008,2007-01-01,3689,0.0,1527.8,"(0.0,1527.8)",793.3983193,190.7589367,36388.9719245,953.9,1393.4,705.4,394.6,658.5
MOD16A3GF_006_ET_500m_doy2008001_aid0008,ET_500m,aid0008,2008-01-01,3689,0.0,1687.0,"(0.0,1687.0)",878.1157766,198.8516338,39541.9722586,1060.4,1536.4,788.8,444.5,735.6
MOD16A3GF_006_ET_500m_doy2009001_aid0008,ET_500m,aid0008,2009-01-01,3689,519.6,1578.3,"(519.6,1578.3)",899.4505828,168.0161902,28229.4401684,1044.2,1440.2,821.9,519.6,778.8
MOD16A3GF_006_ET_500m_doy2003001_aid0009,ET_500m,aid0009,2003-01-01,532,424.6,1204.8,"(424.6,1204.8)",742.8930451,151.4042263,22923.2397449,750.75,891.1,689.65,502.3,651.175
MOD16A3GF_006_ET_500m_doy2004001_aid0009,ET_500m,aid0009,2004-01-01,532,407.4,1215.6,"(407.4,1215.6)",732.2892857,152.2659622,23184.9232499,747.675,913.1,677.8,511.0,636.1
MOD16A3GF_006_ET_500m_doy2005001_aid0009,ET_500m,aid0009,2005-01-01,532,390.1,1188.0,"(390.1,1188.0)",736.5678571,145.7541891,21244.2836473,771.1,974.2,691.25,498.8,634.675
MOD16A3GF_006_ET_500m_doy2006001_aid0009,ET_500m,aid0009,2006-01-01,532,300.0,1168.7,"(300.0,1168.7)",655.4815789,153.840631,23666.9397359,669.6,828.4,603.2,426.8,563.3
MOD16A3GF_006_ET_500m_doy2007001_aid0009,ET_500m,aid0009,2007-01-01,532,482.1,1237.5,"(482.1,1237.5)",717.5900376,152.2252865,23172.5378519,738.725,913.9,661.95,482.1,620.325
MOD16A3GF_006_ET_500m_doy2008001_aid0009,ET_500m,aid0009,2008-01-01,532,524.9,1260.0,"(524.9,1260.0)",792.6065789,150.6874966,22706.7216296,808.4,961.3,744.75,551.1,696.7
MOD16A3GF_006_ET_500m_doy2009001_aid0009,ET_500m,aid0009,2009-01-01,532,648.3,1292.7,"(648.3,1292.7)",858.356015,132.9507612,17675.9049074,872.725,1012.8,807.1,648.3,772.8
MOD16A3GF_006_ET_500m_doy2003001_aid0010,ET_500m,aid0010,2003-01-01,511,374.7,1379.8,"(374.7,1379.8)",697.6289628,131.5842767,17314.4218617,711.9,847.3,654.4,515.4,621.0
MOD16A3GF_006_ET_500m_doy2004001_aid0010,ET_500m,aid0010,2004-01-01,511,430.3,1414.0,"(430.3,1414.0)",714.5780822,138.5071213,19184.2226507,726.75,848.0,672.7,506.8,637.15
MOD16A3GF_006_ET_500m_doy2005001_aid0010,ET_500m,aid0010,2005-01-01,511,399.0,1317.3,"(399.0,1317.3)",666.8168297,121.0914226,14663.1326326,678.25,799.9,633.7,502.4,596.55
MOD16A3GF_006_ET_500m_doy2006001_aid0010,ET_500m,aid0010,2006-01-01,511,372.2,1352.3,"(372.2,1352.3)",628.0682975,146.0831202,21340.2780165,639.8,749.7,588.1,413.4,545.8
MOD16A3GF_006_ET_500m_doy2007001_aid0010,ET_500m,aid0010,2007-01-01,511,451.0,1393.4,"(451.0,1393.4)",705.2238748,135.6777655,18408.456064,715.1,825.6,663.4,526.0,632.65
MOD16A3GF_006_ET_500m_doy2008001_aid0010,ET_500m,aid0010,2008-01-01,511,450.7,1483.5,"(450.7,1483.5)",772.5424658,143.649652,20635.2225215,792.3,943.1,737.1,535.7,688.1
MOD16A3GF_006_ET_500m_doy2009001_aid0010,ET_500m,aid0010,2009-01-01,511,604.5,1313.6,"(604.5,1313.6)",812.7790607,112.3556746,12623.7976242,819.95,925.2,774.2,647.8,748.0
MOD16A3GF_006_ET_500m_doy2003001_aid0011,ET_500m,aid0011,2003-01-01,1016,356.9,1559.2,"(356.9,1559.2)",754.6689961,187.9976773,35343.1266864,912.175,1331.1,664.15,356.9,624.475
MOD16A3GF_006_ET_500m_doy2004001_aid0011,ET_500m,aid0011,2004-01-01,1016,327.6,1532.6,"(327.6,1532.6)",777.7498031,188.4799532,35524.6927559,926.275,1297.0,690.6,327.6,649.475
MOD16A3GF_006_ET_500m_doy2005001_aid0011,ET_500m,aid0011,2005-01-01,1016,341.8,1475.3,"(341.8,1475.3)",761.4509843,161.3163933,26022.9787589,885.55,1223.9,706.5,341.8,646.775
MOD16A3GF_006_ET_500m_doy2006001_aid0011,ET_500m,aid0011,2006-01-01,1016,237.1,1507.7,"(237.1,1507.7)",653.3089567,194.7177032,37914.9839454,790.025,1194.6,569.8,237.1,519.275
MOD16A3GF_006_ET_500m_doy2007001_aid0011,ET_500m,aid0011,2007-01-01,1016,353.4,1485.9,"(353.4,1485.9)",767.5510827,192.8380963,37186.5313768,912.625,1315.7,680.4,353.4,637.2
MOD16A3GF_006_ET_500m_doy2008001_aid0011,ET_500m,aid0011,2008-01-01,1016,374.9,1566.9,"(374.9,1566.9)",870.1757874,204.9688468,42012.2281736,1036.5,1497.8,780.3,374.9,726.375
MOD16A3GF_006_ET_500m_doy2009001_aid0011,ET_500m,aid0011,2009-01-01,1016,546.4,1464.8,"(546.4,1464.8)",886.8896654,161.7615688,26166.8051393,1002.525,1338.3,813.05,546.4,776.075
MOD16A3GF_006_ET_500m_doy2003001_aid0012,ET_500m,aid0012,2003-01-01,1737,566.6,1984.5,"(566.6,1984.5)",1058.6633276,214.9204163,46190.7853621,1146.4,1478.7,1027.9,593.4,924.3
MOD16A3GF_006_ET_500m_doy2004001_aid0012,ET_500m,aid0012,2004-01-01,1737,576.1,2001.7,"(576.1,2001.7)",1042.0191134,215.6238506,46493.6449427,1129.4,1460.5,1005.9,580.1,908.6
MOD16A3GF_006_ET_500m_doy2005001_aid0012,ET_500m,aid0012,2005-01-01,1737,591.1,1987.6,"(591.1,1987.6)",1087.0042026,200.0948876,40037.9640295,1169.7,1471.8,1056.7,668.9,968.2
MOD16A3GF_006_ET_500m_doy2006001_aid0012,ET_500m,aid0012,2006-01-01,1737,529.4,1961.2,"(529.4,1961.2)",1043.3535406,223.0164118,49736.3199544,1152.6,1523.1,1015.7,545.7,905.5
MOD16A3GF_006_ET_500m_doy2007001_aid0012,ET_500m,aid0012,2007-01-01,1737,553.1,1906.6,"(553.1,1906.6)",1088.9369603,200.7241298,40290.1762735,1194.7,1535.8,1058.6,627.0,967.1
MOD16A3GF_006_ET_500m_doy2008001_aid0012,ET_500m,aid0012,2008-01-01,1737,636.5,2056.9,"(636.5,2056.9)",1131.3377087,204.2188699,41705.3468279,1220.7,1539.4,1099.7,688.3,1007.2
MOD16A3GF_006_ET_500m_doy2009001_aid0012,ET_500m,aid0012,2009-01-01,1737,672.8,1843.3,"(672.8,1843.3)",1179.836327,181.6497748,32996.6407011,1298.7,1603.7,1169.6,727.4,1068.6
MOD16A3GF_006_ET_500m_doy2003001_aid0013,ET_500m,aid0013,2003-01-01,1010,567.3,1546.2,"(567.3,1546.2)",982.2991089,152.8033502,23348.8638309,1067.075,1302.0,976.45,669.4,907.875
MOD16A3GF_006_ET_500m_doy2004001_aid0013,ET_500m,aid0013,2004-01-01,1010,560.8,1564.6,"(560.8,1564.6)",967.559703,156.6217418,24530.36999,1051.225,1285.9,960.5,645.5,887.675
MOD16A3GF_006_ET_500m_doy2005001_aid0013,ET_500m,aid0013,2005-01-01,1010,518.5,1529.7,"(518.5,1529.7)",978.6920792,153.1889376,23466.8505907,1049.075,1254.9,978.1,706.0,911.4
MOD16A3GF_006_ET_500m_doy2006001_aid0013,ET_500m,aid0013,2006-01-01,1010,487.3,1542.9,"(487.3,1542.9)",937.6771287,172.8827033,29888.4290908,1027.05,1298.9,933.7,565.5,841.9
MOD16A3GF_006_ET_500m_doy2007001_aid0013,ET_500m,aid0013,2007-01-01,1010,582.4,1523.0,"(582.4,1523.0)",1017.9227723,165.4118725,27361.0875606,1107.475,1367.2,1024.2,671.5,932.6
MOD16A3GF_006_ET_500m_doy2008001_aid0013,ET_500m,aid0013,2008-01-01,1010,576.0,1598.9,"(576.0,1598.9)",1045.949604,168.3806413,28352.0403612,1134.6,1392.9,1044.9,694.5,958.225
MOD16A3GF_006_ET_500m_doy2009001_aid0013,ET_500m,aid0013,2009-01-01,1010,680.0,1533.4,"(680.0,1533.4)",1111.4108911,147.4334148,21736.6118022,1200.95,1448.2,1114.0,789.4,1035.7
MOD16A3GF_006_ET_500m_doy2003001_aid0014,ET_500m,aid0014,2003-01-01,1709,503.1,1543.3,"(503.1,1543.3)",821.3661791,199.9718421,39988.7376391,834.9,1041.3,733.7,503.1,695.9
MOD16A3GF_006_ET_500m_doy2004001_aid0014,ET_500m,aid0014,2004-01-01,1709,540.5,1931.6,"(540.5,1931.6)",792.0306027,184.9471106,34205.4337329,821.3,1039.7,718.9,540.5,674.1
MOD16A3GF_006_ET_500m_doy2005001_aid0014,ET_500m,aid0014,2005-01-01,1709,549.9,1973.2,"(549.9,1973.2)",853.4723815,186.3393656,34722.359167,876.4,1086.3,778.6,549.9,735.8
MOD16A3GF_006_ET_500m_doy2006001_aid0014,ET_500m,aid0014,2006-01-01,1709,472.1,2048.2,"(472.1,2048.2)",788.3321826,211.71226,44822.0810357,829.2,1094.5,706.7,472.1,650.8
MOD16A3GF_006_ET_500m_doy2007001_aid0014,ET_500m,aid0014,2007-01-01,1709,538.3,1909.3,"(538.3,1909.3)",838.6293739,185.0699243,34250.8768902,853.2,1047.3,761.6,538.3,722.7
MOD16A3GF_006_ET_500m_doy2008001_aid0014,ET_500m,aid0014,2008-01-01,1709,537.2,2032.1,"(537.2,2032.1)",874.9062025,195.3271792,38152.7069364,899.2,1121.6,792.2,537.2,750.8
MOD16A3GF_006_ET_500m_doy2009001_aid0014,ET_500m,aid0014,2009-01-01,1709,627.0,1922.0,"(627.0,1922.0)",931.0236396,189.622743,35956.7846489,957.1,1179.8,851.4,627.0,807.6
MOD16A3GF_006_ET_500m_doy2003001_aid0015,ET_500m,aid0015,2003-01-01,1320,566.2,1969.3,"(566.2,1969.3)",1078.5584091,230.1264481,52958.1821111,1174.575,1493.0,1062.45,642.0,961.4
MOD16A3GF_006_ET_500m_doy2004001_aid0015,ET_500m,aid0015,2004-01-01,1320,572.5,1948.3,"(572.5,1948.3)",1048.8055303,224.9440492,50599.8252497,1141.225,1472.7,1032.3,588.3,919.525
MOD16A3GF_006_ET_500m_doy2005001_aid0015,ET_500m,aid0015,2005-01-01,1320,584.5,1920.2,"(584.5,1920.2)",1079.1818939,213.5138069,45588.1457555,1151.9,1433.8,1064.95,683.0,963.1
MOD16A3GF_006_ET_500m_doy2006001_aid0015,ET_500m,aid0015,2006-01-01,1320,404.9,2007.4,"(404.9,2007.4)",1067.9173485,240.0263817,57612.6638884,1198.725,1577.1,1066.3,549.5,933.925
MOD16A3GF_006_ET_500m_doy2007001_aid0015,ET_500m,aid0015,2007-01-01,1320,611.0,1950.4,"(611.0,1950.4)",1107.8508333,215.251419,46333.1733629,1239.5,1571.9,1097.65,611.0,983.35
MOD16A3GF_006_ET_500m_doy2008001_aid0015,ET_500m,aid0015,2008-01-01,1320,575.4,2034.8,"(575.4,2034.8)",1135.7831818,223.235065,49833.8942475,1242.35,1598.6,1126.85,657.3,1003.8
MOD16A3GF_006_ET_500m_doy2009001_aid0015,ET_500m,aid0015,2009-01-01,1320,654.6,1938.0,"(654.6,1938.0)",1188.9007576,203.3022014,41331.7850903,1330.55,1666.2,1208.45,718.2,1083.525
MOD16A3GF_006_ET_500m_doy2003001_aid0016,ET_500m,aid0016,2003-01-01,4192,380.9,1558.2,"(380.9,1558.2)",707.3376908,139.3774189,19426.0648962,738.45,905.1,672.4,471.9,627.3
MOD16A3GF_006_ET_500m_doy2004001_aid0016,ET_500m,aid0016,2004-01-01,4192,368.4,1564.8,"(368.4,1564.8)",739.0317271,133.7242731,17882.1812119,772.325,930.3,718.3,508.3,666.675
MOD16A3GF_006_ET_500m_doy2005001_aid0016,ET_500m,aid0016,2005-01-01,4192,404.3,1593.5,"(404.3,1593.5)",768.2280296,127.5452837,16267.7993885,807.425,976.4,746.0,528.6,693.6
MOD16A3GF_006_ET_500m_doy2006001_aid0016,ET_500m,aid0016,2006-01-01,4192,295.2,1573.3,"(295.2,1573.3)",667.8649809,148.0759341,21926.4822613,710.0,910.6,633.1,414.8,575.175
MOD16A3GF_006_ET_500m_doy2007001_aid0016,ET_500m,aid0016,2007-01-01,4192,427.4,1515.7,"(427.4,1515.7)",720.1477099,143.7278509,20657.695114,758.15,943.1,678.7,485.4,634.075
MOD16A3GF_006_ET_500m_doy2008001_aid0016,ET_500m,aid0016,2008-01-01,4192,403.1,1663.5,"(403.1,1663.5)",809.293416,143.9994156,20735.8316885,844.3,1018.3,781.15,556.5,727.8
MOD16A3GF_006_ET_500m_doy2009001_aid0016,ET_500m,aid0016,2009-01-01,4192,535.9,1511.1,"(535.9,1511.1)",816.7350191,127.8512053,16345.9306964,854.65,1021.5,798.8,577.7,743.375
MOD16A3GF_006_ET_500m_doy2003001_aid0017,ET_500m,aid0017,2003-01-01,2925,380.9,2068.0,"(380.9,2068.0)",780.5245128,178.6885717,31929.6056453,836.5,1079.5,748.8,443.1,674.1
MOD16A3GF_006_ET_500m_doy2004001_aid0017,ET_500m,aid0017,2004-01-01,2925,368.4,2119.5,"(368.4,2119.5)",751.6554872,199.6302487,39852.2362066,806.4,1059.3,717.8,386.1,636.4
MOD16A3GF_006_ET_500m_doy2005001_aid0017,ET_500m,aid0017,2005-01-01,2925,333.8,1998.0,"(333.8,1998.0)",755.766906,179.8362633,32341.0816125,821.3,1063.1,733.0,417.4,658.5
MOD16A3GF_006_ET_500m_doy2006001_aid0017,ET_500m,aid0017,2006-01-01,2925,295.2,2053.3,"(295.2,2053.3)",767.538906,178.9254597,32014.3201205,844.0,1120.1,750.5,391.9,659.8
MOD16A3GF_006_ET_500m_doy2007001_aid0017,ET_500m,aid0017,2007-01-01,2925,374.6,2010.8,"(374.6,2010.8)",806.1188376,172.9848755,29923.7671357,878.3,1128.0,792.3,461.2,711.4
MOD16A3GF_006_ET_500m_doy2008001_aid0017,ET_500m,aid0017,2008-01-01,2925,403.1,2173.1,"(403.1,2173.1)",855.4627009,214.2738288,45913.2736891,913.8,1198.7,807.7,446.2,723.8
MOD16A3GF_006_ET_500m_doy2009001_aid0017,ET_500m,aid0017,2009-01-01,2925,581.6,1986.3,"(581.6,1986.3)",872.8342222,165.9450554,27537.7613964,935.2,1186.2,834.7,581.6,765.0
MOD16A3GF_006_ET_500m_doy2003001_aid0018,ET_500m,aid0018,2003-01-01,2532,556.6,1610.9,"(556.6,1610.9)",1272.3907188,323.7720535,104828.3426587,1535.0,1610.9,1481.0,556.6,997.425
MOD16A3GF_006_ET_500m_doy2004001_aid0018,ET_500m,aid0018,2004-01-01,2532,545.9,1621.9,"(545.9,1621.9)",1254.3662322,340.5291774,115960.1206883,1531.65,1621.9,1475.8,545.9,917.35
MOD16A3GF_006_ET_500m_doy2005001_aid0018,ET_500m,aid0018,2005-01-01,2532,566.9,1622.0,"(566.9,1622.0)",1301.2651264,308.438936,95134.5772238,1549.3,1622.0,1492.55,566.9,1044.625
MOD16A3GF_006_ET_500m_doy2006001_aid0018,ET_500m,aid0018,2006-01-01,2532,422.5,1617.0,"(422.5,1617.0)",1228.1272512,370.7988896,137491.8164928,1533.6,1617.0,1473.45,422.5,824.3
MOD16A3GF_006_ET_500m_doy2007001_aid0018,ET_500m,aid0018,2007-01-01,2532,532.5,1585.0,"(532.5,1585.0)",1223.8327409,306.5463801,93970.6831658,1471.5,1585.0,1404.8,532.5,923.925
MOD16A3GF_006_ET_500m_doy2008001_aid0018,ET_500m,aid0018,2008-01-01,2532,593.5,1641.4,"(593.5,1641.4)",1269.5023697,317.3229528,100693.8564004,1534.275,1641.4,1447.35,593.5,968.825
