File Name,Dataset,aid,Date,Count,Minimum,Maximum,Range,Mean,Standard Deviation,Variance,Upper Quartile,Upper 1.5 IQR,Median,Lower 1.5 IQR,Lower Quartile
MOD16A3GF_006_ET_500m_doy2021001_aid0029,ET_500m,aid0029,2021-01-01,2127,433.0,1788.2,"(433.0,1788.2)",856.4563705,190.3690073,36240.3589239,1002.1,1430.2,781.5,433.0,711.8
MOD16A3GF_006_ET_500m_doy2021001_aid0030,ET_500m,aid0030,2021-01-01,3465,501.9,1600.3,"(501.9,1600.3)",855.8015296,156.9164284,24622.765507,920.2,1174.5,827.1,501.9,749.4
MOD16A3GF_006_ET_500m_doy2021001_aid0031,ET_500m,aid0031,2021-01-01,3427,448.4,1837.3,"(448.4,1837.3)",744.4834549,111.1057516,12344.4880397,776.25,899.7,732.8,563.5,691.05
MOD16A3GF_006_ET_500m_doy2021001_aid0032,ET_500m,aid0032,2021-01-01,6320,512.9,1678.4,"(512.9,1678.4)",1309.3228006,263.7276054,69552.2498267,1490.4,1678.4,1435.2,690.0,1170.15
MOD16A3GF_006_ET_500m_doy2021001_aid0033,ET_500m,aid0033,2021-01-01,1543,534.0,1578.2,"(534.0,1578.2)",762.63558,77.9240411,6072.1561871,794.1,899.6,758.7,617.6,722.7
MOD16A3GF_006_ET_500m_doy2021001_aid0034,ET_500m,aid0034,2021-01-01,775,524.9,1428.5,"(524.9,1428.5)",765.6374194,115.3075355,13295.8277353,816.5,1009.6,751.6,524.9,687.65
MOD16A3GF_006_ET_500m_doy2021001_aid0035,ET_500m,aid0035,2021-01-01,1944,524.4,1521.3,"(524.4,1521.3)",932.938323,207.3232906,42982.9468184,1106.225,1521.3,964.1,524.4,736.275
MOD16A3GF_006_ET_500m_doy2021001_aid0036,ET_500m,aid0036,2021-01-01,1214,581.2,1914.2,"(581.2,1914.2)",908.2557661,221.7574172,49176.3520878,1056.3,1505.3,800.85,581.2,741.8
MOD16A3GF_006_ET_500m_doy2021001_aid0037,ET_500m,aid0037,2021-01-01,1304,554.8,1912.1,"(554.8,1912.1)",917.4514571,232.8859462,54235.8639549,1045.85,1465.4,816.3,554.8,766.05
MOD16A3GF_006_ET_500m_doy2021001_aid0038,ET_500m,aid0038,2021-01-01,1317,553.7,1379.4,"(553.7,1379.4)",810.0271071,124.6488944,15537.3468658,860.2,1064.8,794.2,553.7,723.1
MOD16A3GF_006_ET_500m_doy2021001_aid0039,ET_500m,aid0039,2021-01-01,3416,396.4,1626.3,"(396.4,1626.3)",726.3159543,162.2750269,26333.1843561,780.35,1012.3,692.1,396.4,625.475
MOD16A3GF_006_ET_500m_doy2021001_aid0040,ET_500m,aid0040,2021-01-01,1930,392.5,1445.2,"(392.5,1445.2)",733.8352332,132.3959921,17528.6987172,784.475,979.3,712.65,458.2,651.675
MOD16A3GF_006_ET_500m_doy2021001_aid0041,ET_500m,aid0041,2021-01-01,1843,483.0,1619.4,"(483.0,1619.4)",986.6064026,197.3353934,38941.2575065,1093.2,1519.5,1005.7,483.0,808.05
MOD16A3GF_006_ET_500m_doy2021001_aid0042,ET_500m,aid0042,2021-01-01,1829,606.2,1532.3,"(606.2,1532.3)",955.5862767,189.234335,35809.6335295,1081.4,1484.7,891.9,606.2,812.1
MOD16A3GF_006_ET_500m_doy2021001_aid0043,ET_500m,aid0043,2021-01-01,879,608.7,1912.1,"(608.7,1912.1)",1008.0675768,187.4566071,35139.9795517,1101.35,1437.1,1028.7,608.7,876.6
MOD16A3GF_006_ET_500m_doy2021001_aid0044,ET_500m,aid0044,2021-01-01,10774,471.4,2040.0,"(471.4,2040.0)",1044.6669296,216.0920684,46695.782011,1185.25,1665.0,1022.9,471.4,865.1
MOD16A3GF_006_ET_500m_doy2021001_aid0045,ET_500m,aid0045,2021-01-01,5151,448.8,2011.9,"(448.8,2011.9)",736.2887012,121.0651069,14656.7600975,761.7,886.9,717.6,553.0,678.0
MOD16A3GF_006_ET_500m_doy2021001_aid0046,ET_500m,aid0046,2021-01-01,4263,440.2,2113.3,"(440.2,2113.3)",794.8912034,211.9141083,44907.5892799,869.45,1192.6,745.1,440.2,653.55
MOD16A3GF_006_ET_500m_doy2021001_aid0047,ET_500m,aid0047,2021-01-01,1407,470.1,1680.4,"(470.1,1680.4)",1014.5385928,188.9250911,35692.6900458,1115.3,1394.4,1037.0,643.5,926.05
MOD16A3GF_006_ET_500m_doy2021001_aid0048,ET_500m,aid0048,2021-01-01,1844,493.6,1504.2,"(493.6,1504.2)",799.5070499,127.8279838,16339.9934427,858.025,1066.5,783.0,522.9,717.425
MOD16A3GF_006_ET_500m_doy2021001_aid0049,ET_500m,aid0049,2021-01-01,1005,732.7,1898.5,"(732.7,1898.5)",1131.5831841,165.3632727,27345.0119461,1215.4,1487.4,1112.7,761.2,1032.8
MOD16A3GF_006_ET_500m_doy2021001_aid0050,ET_500m,aid0050,2021-01-01,2019,619.7,1872.8,"(619.7,1872.8)",1114.9305102,171.8667196,29538.1693217,1202.75,1495.4,1093.8,720.1,1007.05
MOD16A3GF_006_ET_500m_doy2021001_aid0051,ET_500m,aid0051,2021-01-01,1583,477.5,1360.6,"(477.5,1360.6)",741.4478206,140.2881327,19680.7601706,821.55,1094.7,710.3,477.5,639.05
MOD16A3GF_006_ET_500m_doy2021001_aid0052,ET_500m,aid0052,2021-01-01,6440,381.4,1745.3,"(381.4,1745.3)",768.9018478,186.7821679,34887.5782342,857.1,1183.2,727.5,381.4,639.0
MOD16A3GF_006_ET_500m_doy2021001_aid0053,ET_500m,aid0053,2021-01-01,945,571.2,1967.3,"(571.2,1967.3)",1072.3688889,196.9323179,38782.3378469,1185.8,1496.2,1091.5,624.6,948.9
MOD16A3GF_006_ET_500m_doy2021001_aid0054,ET_500m,aid0054,2021-01-01,1932,532.2,1888.2,"(532.2,1888.2)",898.771118,194.7087382,37911.4927476,1057.075,1526.2,814.35,532.2,738.05
MOD16A3GF_006_ET_500m_doy2021001_aid0055,ET_500m,aid0055,2021-01-01,687,657.0,1414.9,"(657.0,1414.9)",1000.0774381,122.2723202,14950.5202915,1071.65,1257.8,1012.7,748.3,942.05
MOD16A3GF_006_ET_500m_doy2021001_aid0056,ET_500m,aid0056,2021-01-01,1720,506.5,1663.4,"(506.5,1663.4)",979.5646512,212.9620919,45352.8525993,1111.775,1585.3,1007.85,506.5,771.8
MOD16A3GF_006_ET_500m_doy2021001_aid0057,ET_500m,aid0057,2021-01-01,1695,472.6,1448.1,"(472.6,1448.1)",788.5424779,89.0769823,7934.7087679,831.0,971.6,784.5,595.6,735.25
MOD16A3GF_006_ET_500m_doy2021001_aid0058,ET_500m,aid0058,2021-01-01,603,642.8,1830.8,"(642.8,1830.8)",1039.7447761,182.0742899,33151.0470498,1126.65,1362.6,1046.8,712.0,960.4
MOD16A3GF_006_ET_500m_doy2021001_aid0059,ET_500m,aid0059,2021-01-01,2242,403.8,1777.2,"(403.8,1777.2)",756.0009367,213.8948442,45751.0043925,826.975,1129.6,709.7,403.8,621.85
MOD16A3GF_006_ET_500m_doy2021001_aid0060,ET_500m,aid0060,2021-01-01,1096,721.6,1797.0,"(721.6,1797.0)",1101.7277372,198.6347579,39455.7670591,1214.225,1483.2,1117.35,721.6,1005.0
MOD16A3GF_006_ET_500m_doy2021001_aid0061,ET_500m,aid0061,2021-01-01,2237,498.7,1606.7,"(498.7,1606.7)",819.0781851,140.6140441,19772.3094034,887.7,1136.1,791.0,498.7,722.1
MOD16A3GF_006_ET_500m_doy2021001_aid0062,ET_500m,aid0062,2021-01-01,1200,567.3,1842.3,"(567.3,1842.3)",1032.1074167,164.3964528,27026.1937033,1107.4,1312.4,1034.4,765.5,968.8
MOD16A3GF_006_ET_500m_doy2021001_aid0063,ET_500m,aid0063,2021-01-01,2410,517.3,1529.5,"(517.3,1529.5)",803.7967635,140.8925583,19850.7129854,871.275,1118.1,773.2,517.3,706.6
MOD16A3GF_006_ET_500m_doy2021001_aid0064,ET_500m,aid0064,2021-01-01,1864,545.3,1463.1,"(545.3,1463.1)",905.7832618,174.0808557,30304.1443336,1061.45,1463.1,816.25,545.3,754.6
MOD16A3GF_006_ET_500m_doy2021001_aid0065,ET_500m,aid0065,2021-01-01,2389,462.8,1632.2,"(462.8,1632.2)",748.5840938,158.5259341,25130.4717771,810.8,1065.3,713.6,462.8,640.9
MOD16A3GF_006_ET_500m_doy2021001_aid0066,ET_500m,aid0066,2021-01-01,1608,582.0,1748.5,"(582.0,1748.5)",864.3956468,177.8292743,31623.2508144,1008.7,1435.9,779.2,582.0,718.65
MOD16A3GF_006_ET_500m_doy2021001_aid0067,ET_500m,aid0067,2021-01-01,1256,739.8,1901.2,"(739.8,1901.2)",1186.108758,159.0504103,25297.0330125,1311.2,1614.2,1153.7,739.8,1079.225
MOD16A3GF_006_ET_500m_doy2021001_aid0068,ET_500m,aid0068,2021-01-01,1512,636.0,1914.1,"(636.0,1914.1)",1017.899537,211.5097856,44736.3893979,1145.2,1543.9,1030.05,636.0,801.1
MOD16A3GF_006_ET_500m_doy2021001_aid0069,ET_500m,aid0069,2021-01-01,1400,533.3,1543.8,"(533.3,1543.8)",751.8123571,147.2379616,21679.0173402,830.85,1100.7,703.1,533.3,649.775
MOD16A3GF_006_ET_500m_doy2021001_aid0070,ET_500m,aid0070,2021-01-01,1571,486.7,1978.1,"(486.7,1978.1)",709.931254,157.0188616,24654.9228997,780.95,1035.9,651.1,486.7,607.1
MOD16A3GF_006_ET_500m_doy2021001_aid0071,ET_500m,aid0071,2021-01-01,1515,472.3,1467.2,"(472.3,1467.2)",829.5551815,115.3427229,13303.9437273,877.25,1045.1,817.7,594.6,764.0
MOD16A3GF_006_ET_500m_doy2021001_aid0072,ET_500m,aid0072,2021-01-01,2642,503.4,1979.2,"(503.4,1979.2)",745.8320969,159.8021247,25536.7190606,801.375,1043.8,708.1,503.4,639.425
MOD16A3GF_006_ET_500m_doy2021001_aid0073,ET_500m,aid0073,2021-01-01,2954,535.4,1973.7,"(535.4,1973.7)",902.3835477,172.651432,29808.5169602,968.9,1233.8,858.25,535.4,791.95
MOD16A3GF_006_ET_500m_doy2021001_aid0074,ET_500m,aid0074,2021-01-01,934,361.2,2087.7,"(361.2,2087.7)",738.7017131,189.2856408,35829.0538086,776.475,988.5,699.35,435.5,629.55
MOD16A3GF_006_ET_500m_doy2021001_aid0075,ET_500m,aid0075,2021-01-01,1800,651.9,1859.4,"(651.9,1859.4)",1006.1088889,156.8324156,24596.4065765,1100.5,1386.4,1041.8,651.9,908.9
MOD16A3GF_006_ET_500m_doy2021001_aid0076,ET_500m,aid0076,2021-01-01,485,519.3,1336.1,"(519.3,1336.1)",730.4696907,118.9926423,14159.2489164,753.3,894.3,700.6,519.3,658.6
MOD16A3GF_006_ET_500m_doy2021001_aid0077,ET_500m,aid0077,2021-01-01,3986,567.6,1826.3,"(567.6,1826.3)",1040.9670848,176.8942636,31291.5805021,1137.6,1417.3,1044.95,673.7,950.7
MOD16A3GF_006_ET_500m_doy2021001_aid0078,ET_500m,aid0078,2021-01-01,2505,595.1,1980.4,"(595.1,1980.4)",1076.1954491,201.29301,40518.8758595,1163.1,1433.9,1066.4,710.9,982.1
MOD16A3GF_006_ET_500m_doy2021001_aid0079,ET_500m,aid0079,2021-01-01,2244,389.7,1817.2,"(389.7,1817.2)",783.757754,240.4445014,57813.558242,891.2,1297.5,713.1,389.7,618.875
MOD16A3GF_006_ET_500m_doy2021001_aid0080,ET_500m,aid0080,2021-01-01,1233,721.6,1841.7,"(721.6,1841.7)",1125.3218978,139.2168137,19381.3212074,1186.5,1388.9,1113.7,850.0,1051.1
MOD16A3GF_006_ET_500m_doy2021001_aid0081,ET_500m,aid0081,2021-01-01,2601,457.7,1628.1,"(457.7,1628.1)",762.5258362,172.1080815,29621.1917047,823.0,1073.0,718.6,457.7,655.1
MOD16A3GF_006_ET_500m_doy2021001_aid0082,ET_500m,aid0082,2021-01-01,1863,429.6,1445.3,"(429.6,1445.3)",761.9187332,146.5430626,21474.8692089,829.6,1083.7,722.9,429.6,659.55
MOD16A3GF_006_ET_500m_doy2021001_aid0083,ET_500m,aid0083,2021-01-01,3231,673.8,1844.3,"(673.8,1844.3)",1144.1144537,186.7624461,34880.2112767,1271.0,1594.5,1135.5,673.8,1030.7
MOD16A3GF_006_ET_500m_doy2021001_aid0084,ET_500m,aid0084,2021-01-01,2363,446.9,1738.3,"(446.9,1738.3)",821.7324587,210.3518405,44247.8967924,929.65,1315.9,760.5,446.9,670.35
MOD16A3GF_006_ET_500m_doy2021001_aid0085,ET_500m,aid0085,2021-01-01,788,657.3,1721.5,"(657.3,1721.5)",931.3091371,170.2089627,28971.0909825,1052.5,1456.4,971.9,657.3,758.55
MOD16A3GF_006_ET_500m_doy2021001_aid0086,ET_500m,aid0086,2021-01-01,1786,506.6,1439.7,"(506.6,1439.7)",792.8278835,171.0574356,29260.6462774,906.05,1256.0,729.1,506.6,668.2
MOD16A3GF_006_ET_500m_doy2021001_aid0087,ET_500m,aid0087,2021-01-01,1219,413.8,1492.5,"(413.8,1492.5)",723.9894996,133.220642,17747.7394632,779.2,987.2,694.6,445.2,637.1
MOD16A3GF_006_ET_500m_doy2021001_aid0088,ET_500m,aid0088,2021-01-01,3804,413.1,1806.1,"(413.1,1806.1)",730.434858,215.9425559,46631.1874337,765.325,1005.6,674.3,413.1,604.6
MOD16A3GF_006_ET_500m_doy2021001_aid0089,ET_500m,aid0089,2021-01-01,2283,634.9,1731.7,"(634.9,1731.7)",957.8481822,158.055037,24981.3947262,1063.15,1463.8,998.0,634.9,791.3
MOD16A3GF_006_ET_500m_doy2021001_aid0090,ET_500m,aid0090,2021-01-01,3018,415.6,1919.9,"(415.6,1919.9)",744.0140159,184.8713671,34177.4223914,779.075,1003.4,685.0,415.6,629.1
MOD16A3GF_006_ET_500m_doy2021001_aid0091,ET_500m,aid0091,2021-01-01,1111,645.2,1831.5,"(645.2,1831.5)",1108.109811,149.2813883,22284.932892,1175.55,1387.7,1088.7,820.7,1033.45
MOD16A3GF_006_ET_500m_doy2021001_aid0092,ET_500m,aid0092,2021-01-01,2334,437.3,1949.6,"(437.3,1949.6)",783.6028278,184.8948209,34186.0947821,846.45,1112.4,735.05,437.3,667.2
MOD16A3GF_006_ET_500m_doy2021001_aid0093,ET_500m,aid0093,2021-01-01,614,595.6,1457.2,"(595.6,1457.2)",804.7214984,149.2131949,22264.5775183,918.25,1200.6,742.55,595.6,694.625
MOD16A3GF_006_ET_500m_doy2021001_aid0094,ET_500m,aid0094,2021-01-01,4152,413.6,1662.2,"(413.6,1662.2)",789.3242534,191.0318481,36493.1670057,878.825,1214.6,747.55,413.6,654.9
MOD16A3GF_006_ET_500m_doy2021001_aid0095,ET_500m,aid0095,2021-01-01,741,639.0,1569.2,"(639.0,1569.2)",972.9797571,184.8688326,34176.4852582,1065.9,1463.5,1002.7,639.0,797.9
MOD16A3GF_006_ET_500m_doy2021001_aid0096,ET_500m,aid0096,2021-01-01,1959,629.7,1778.4,"(629.7,1778.4)",981.849413,185.2475669,34316.6610601,1114.45,1502.5,934.1,629.7,834.35
MOD16A3GF_006_ET_500m_doy2021001_aid0097,ET_500m,aid0097,2021-01-01,2160,647.0,1467.1,"(647.0,1467.1)",943.074537,170.829564,29182.739935,1052.05,1467.1,962.15,647.0,774.2
MOD16A3GF_006_ET_500m_doy2021001_aid0098,ET_500m,aid0098,2021-01-01,1397,470.9,1608.8,"(470.9,1608.8)",747.9997137,186.195183,34668.6461846,826.8,1133.7,699.4,470.9,621.8
MOD16A3GF_006_ET_500m_doy2021001_aid0099,ET_500m,aid0099,2021-01-01,3501,466.7,1483.6,"(466.7,1483.6)",790.3000571,147.8124067,21848.5075693,796.9,937.6,741.9,561.8,702.7
MOD16A3GF_006_ET_500m_doy2021001_aid0100,ET_500m,aid0100,2021-01-01,4242,610.8,1871.5,"(610.8,1871.5)",1149.6080387,217.7718214,47424.5662036,1330.875,1750.6,1169.95,610.8,995.8
MOD16A3GF_006_ET_500m_doy2021001_aid0101,ET_500m,aid0101,2021-01-01,626,629.6,1476.2,"(629.6,1476.2)",917.9916933,168.2234454,28299.1275987,1034.375,1409.5,930.55,629.6,767.4
MOD16A3GF_006_ET_500m_doy2021001_aid0102,ET_500m,aid0102,2021-01-01,1931,473.1,1721.0,"(473.1,1721.0)",836.7870016,184.6131837,34082.0276042,918.6,1209.4,802.8,473.1,722.9
MOD16A3GF_006_ET_500m_doy2021001_aid0103,ET_500m,aid0103,2021-01-01,1889,604.0,1798.8,"(604.0,1798.8)",953.2268925,180.3064439,32510.4137183,1056.3,1471.0,974.8,604.0,778.9
MOD16A3GF_006_ET_500m_doy2021001_aid0104,ET_500m,aid0104,2021-01-01,1163,465.0,1526.6,"(465.0,1526.6)",703.4072227,150.1683327,22550.5281508,760.45,994.4,669.2,465.0,603.5
MOD16A3GF_006_ET_500m_doy2021001_aid0105,ET_500m,aid0105,2021-01-01,748,436.7,1525.4,"(436.7,1525.4)",718.7275401,133.3972807,17794.8345089,770.9,972.3,699.45,436.7,634.5
MOD16A3GF_006_ET_500m_doy2021001_aid0106,ET_500m,aid0106,2021-01-01,2496,723.9,1839.8,"(723.9,1839.8)",1143.4707131,199.3908587,39756.7145149,1270.325,1643.3,1130.95,723.9,1019.425
MOD16A3GF_006_ET_500m_doy2021001_aid0107,ET_500m,aid0107,2021-01-01,802,699.4,1827.5,"(699.4,1827.5)",1159.7143392,170.7110892,29142.2759914,1268.25,1565.6,1154.6,769.4,1065.925
MOD16A3GF_006_ET_500m_doy2021001_aid0108,ET_500m,aid0108,2021-01-01,1781,612.0,1415.1,"(612.0,1415.1)",896.1286356,149.5497386,22365.124312,1020.9,1413.4,895.4,612.0,758.7
MOD16A3GF_006_ET_500m_doy2021001_aid0109,ET_500m,aid0109,2021-01-01,2408,538.9,1469.6,"(538.9,1469.6)",937.1862126,146.2362651,21385.0452335,1031.45,1357.8,946.5,538.9,812.775
MOD16A3GF_006_ET_500m_doy2021001_aid0110,ET_500m,aid0110,2021-01-01,1363,556.3,1492.9,"(556.3,1492.9)",748.3223037,131.8653018,17388.4578298,761.8,890.2,714.7,556.3,674.35
MOD16A3GF_006_ET_500m_doy2021001_aid0111,ET_500m,aid0111,2021-01-01,6742,713.7,1917.5,"(713.7,1917.5)",1201.7755859,166.7205055,27795.7269447,1318.6,1647.6,1183.25,762.4,1095.9
MOD16A3GF_006_ET_500m_doy2021001_aid0112,ET_500m,aid0112,2021-01-01,3194,399.3,1485.5,"(399.3,1485.5)",724.8387602,149.6816209,22404.5876335,799.45,1061.3,698.15,399.3,621.5
MOD16A3GF_006_ET_500m_doy2021001_aid0113,ET_500m,aid0113,2021-01-01,2167,416.3,1303.4,"(416.3,1303.4)",743.5796031,141.0161816,19885.5634695,830.55,1115.0,718.7,416.3,640.4
MOD16A3GF_006_ET_500m_doy2021001_aid0114,ET_500m,aid0114,2021-01-01,1477,349.9,1624.1,"(349.9,1624.1)",727.3131347,156.4370085,24472.5376338,786.4,1025.5,692.1,400.6,625.5
MOD16A3GF_006_ET_500m_doy2021001_aid0115,ET_500m,aid0115,2021-01-01,1961,417.4,1557.0,"(417.4,1557.0)",722.391127,157.323415,24750.6569228,775.3,1001.5,686.8,417.4,624.3
MOD16A3GF_006_ET_500m_doy2021001_aid0116,ET_500m,aid0116,2021-01-01,3743,468.5,1580.3,"(468.5,1580.3)",865.1457654,238.6984485,56976.9493001,935.75,1277.1,797.0,468.5,705.45
MOD16A3GF_006_ET_500m_doy2021001_aid0117,ET_500m,aid0117,2021-01-01,1140,461.6,1986.6,"(461.6,1986.6)",821.3673684,250.2278694,62613.9866194,900.475,1261.9,739.5,461.6,658.55
MOD16A3GF_006_ET_500m_doy2021001_aid0118,ET_500m,aid0118,2021-01-01,4426,519.4,1857.2,"(519.4,1857.2)",977.9661545,175.0297204,30635.4030163,1102.45,1511.9,990.2,519.4,823.325
MOD16A3GF_006_ET_500m_doy2021001_aid0119,ET_500m,aid0119,2021-01-01,1498,552.1,1420.8,"(552.1,1420.8)",864.1981308,142.2833655,20244.556098,996.075,1293.6,795.05,552.1,752.3
MOD16A3GF_006_ET_500m_doy2021001_aid0120,ET_500m,aid0120,2021-01-01,2996,429.4,1610.9,"(429.4,1610.9)",720.0904206,167.8355359,28168.7671012,820.45,1162.1,693.95,429.4,592.6
MOD16A3GF_006_ET_500m_doy2021001_aid0121,ET_500m,aid0121,2021-01-01,1937,475.4,1541.3,"(475.4,1541.3)",791.1668043,99.5757446,9915.3289187,822.0,949.1,778.6,607.8,735.6
MOD16A3GF_006_ET_500m_doy2021001_aid0122,ET_500m,aid0122,2021-01-01,1738,517.4,1514.0,"(517.4,1514.0)",971.3508631,166.4383143,27701.7124647,1079.1,1459.5,988.2,517.4,817.825
MOD16A3GF_006_ET_500m_doy2021001_aid0123,ET_500m,aid0123,2021-01-01,1156,659.2,1654.6,"(659.2,1654.6)",861.1829585,127.7839862,16328.7471231,936.75,1175.9,814.65,659.2,771.9
MOD16A3GF_006_ET_500m_doy2021001_aid0124,ET_500m,aid0124,2021-01-01,2161,555.1,1726.8,"(555.1,1726.8)",886.009255,155.267218,24107.9089935,1021.2,1398.0,814.4,555.1,766.6
MOD16A3GF_006_ET_500m_doy2021001_aid0125,ET_500m,aid0125,2021-01-01,713,485.0,1218.7,"(485.0,1218.7)",712.2955119,118.093273,13946.0211299,772.0,989.5,692.0,485.0,624.8
